翼型实验数据

实验日期：2015年05月25日10:40:21
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.83m/s  攻角：13.00  雷诺数：1.99E+006 马赫数：0.11  弦长：0.800000
来流总压：101.0187kPa 来流静压：100.0468kPa 来流动压：971.9Pa
升力系数：1.2679 -0.0314 -0.0314   阻力系数： 0.1361

力矩系数：-0.0213 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.36090     -2.36594    001   0.00000
001     -2.62080     -2.63431    002   0.00050
002     -2.59650     -2.60922    003   0.00125
003     -2.58990     -2.60240    004   0.00250
004     -2.60380     -2.61676    005   0.00500
005     -2.57940     -2.59156    006   0.00750
006     -2.55150     -2.56275    007   0.01000
007     -2.76670     -2.78497    008   0.01500
008     -2.55250     -2.56378    009   0.02500
009     -2.62820     -2.64195    010   0.05000
010     -2.37280     -2.37822    012   0.10000
011     -2.19500     -2.19463    013   0.12500
012     -2.04790     -2.04273    014   0.15000
013     -1.96310     -1.95516    015   0.17500
014     -1.87740     -1.86667    016   0.20000
015     -1.77340     -1.75928    017   0.22500
016     -1.57570     -1.55513    019   0.27500
017     -1.32640     -1.29770    021   0.32500
018     -1.19100     -1.15789    022   0.35000
019     -1.01460     -0.97573    023   0.37500
020     -0.84160     -0.79709    024   0.40000
021     -0.66630     -0.61608    025   0.42500
022     -0.55350     -0.49960    026   0.45000
023     -0.51380     -0.45860    027   0.47500
024     -0.50030     -0.44466    028   0.50000
025     -0.49680     -0.44105    029   0.52500
026     -0.49840     -0.44270    030   0.55000
027     -0.50030     -0.44466    031   0.57500
028     -0.50570     -0.45024    032   0.60000
029     -0.51240     -0.45716    033   0.62500
030     -0.51590     -0.46077    034   0.65000
031     -0.52150     -0.46655    035   0.67500
032     -0.52520     -0.47037    036   0.70000
033     -0.53640     -0.48194    038   0.75000
034     -0.54140     -0.48710    040   0.80000
035     -0.54500     -0.49082    041   0.82500
036     -0.55420     -0.50032    042   0.85000
037     -0.55190     -0.49795    043   0.87500
