翼型实验数据

实验日期：2015年05月25日10:35:50
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.92m/s  攻角：2.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0047kPa 来流静压：100.0281kPa 来流动压：976.6Pa
升力系数：0.8197 -0.0003 -0.0003   阻力系数： 0.0078

力矩系数：-0.0936 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.57020     0.67441    001   0.00000
001     0.26150     0.35797    002   0.00050
002     0.08180     0.17376    003   0.00125
003     -0.13430     -0.04776    004   0.00250
004     -0.44430     -0.36553    005   0.00500
005     -0.56860     -0.49295    006   0.00750
006     -0.75820     -0.68731    007   0.01000
007     -0.85530     -0.78684    008   0.01500
008     -0.96570     -0.90001    009   0.02500
009     -1.03740     -0.97351    010   0.05000
010     -1.14350     -1.08227    012   0.10000
011     -1.18310     -1.12287    013   0.12500
012     -1.22610     -1.16695    014   0.15000
013     -1.28270     -1.22496    015   0.17500
014     -1.28930     -1.23173    016   0.20000
015     -1.34550     -1.28934    017   0.22500
016     -1.38790     -1.33280    019   0.27500
017     -1.38490     -1.32973    021   0.32500
018     -1.38330     -1.32809    022   0.35000
019     -1.34390     -1.28770    023   0.37500
020     -1.32920     -1.27263    024   0.40000
021     -1.28550     -1.22784    025   0.42500
022     -1.23680     -1.17791    026   0.45000
023     -1.19530     -1.13537    027   0.47500
024     -1.12930     -1.06772    028   0.50000
025     -0.96880     -0.90319    029   0.52500
026     -0.89300     -0.82549    030   0.55000
027     -0.85120     -0.78264    031   0.57500
028     -0.79000     -0.71991    032   0.60000
029     -0.71150     -0.63944    033   0.62500
030     -0.67400     -0.60100    034   0.65000
031     -0.61260     -0.53806    035   0.67500
032     -0.55430     -0.47829    036   0.70000
033     -0.45120     -0.37261    038   0.75000
034     -0.35680     -0.27584    040   0.80000
035     -0.31220     -0.23012    041   0.82500
036     -0.27470     -0.19168    042   0.85000
037     -0.22640     -0.14217    043   0.87500
038     -0.19490     -0.10988    044   0.90000
039     -0.14590     -0.05965    045   0.92500
040     -0.10030     -0.01291    046   0.95000
041     0.01890     0.10928    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.74940     0.85811    096    0.00000
001     0.88510     0.99721    095    0.00050
002     0.90490     1.01751    094    0.00125
003     0.87830     0.99024    093    0.00250
004     0.83370     0.94452    092    0.00500
005     0.73370     0.84201    091    0.00750
006     0.63270     0.73848    090    0.01000
007     0.43420     0.53500    089    0.01500
008     0.30470     0.40225    088    0.02500
009     0.16180     0.25577    087    0.05000
010     0.00940     0.09955    086    0.07500
011     -0.17710     -0.09163    084    0.12500
012     -0.23740     -0.15344    083    0.15000
013     -0.29060     -0.20798    082    0.17500
014     -0.32480     -0.24304    081    0.20000
015     -0.38170     -0.30136    080    0.22500
016     -0.41130     -0.33171    079    0.25000
017     -0.41870     -0.33929    078    0.27500
018     -0.40580     -0.32607    077    0.30000
019     -0.40580     -0.32607    076    0.32500
020     -0.43860     -0.35969    075    0.35000
021     -0.40970     -0.33007    074    0.37500
022     -0.38180     -0.30147    073    0.40000
023     -0.36040     -0.27953    072    0.42500
024     -0.33490     -0.25339    071    0.45000
025     -0.30800     -0.22582    070    0.47500
026     -0.28090     -0.19804    069    0.50000
027     -0.15190     -0.06580    068    0.52500
028     -0.12100     -0.03413    067    0.55000
029     -0.08420     0.00360    066    0.57500
030     -0.03940     0.04952    065    0.60000
031     0.01080     0.10098    064    0.62500
032     0.04520     0.13624    063    0.65000
033     0.08550     0.17755    062    0.67500
