翼型实验数据

实验日期：2015年05月25日10:41:09
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.79m/s  攻角：14.00  雷诺数：1.99E+006 马赫数：0.11  弦长：0.800000
来流总压：101.0173kPa 来流静压：100.0473kPa 来流动压：970.1Pa
升力系数：1.2926 -0.0321 -0.0321   阻力系数： 0.1287

力矩系数：-0.0247 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.59075    001   0.00000
001     -2.62080     -2.63028    002   0.00050
002     -2.59650     -2.60520    003   0.00125
003     -2.58990     -2.59838    004   0.00250
004     -2.60380     -2.61273    005   0.00500
005     -2.57940     -2.58755    006   0.00750
006     -2.55150     -2.55875    007   0.01000
007     -2.76670     -2.78087    008   0.01500
008     -2.55250     -2.55978    009   0.02500
009     -2.62820     -2.63791    010   0.05000
010     -2.42300     -2.42612    012   0.10000
011     -2.22560     -2.22237    013   0.12500
012     -2.06640     -2.05806    014   0.15000
013     -1.96700     -1.95546    015   0.17500
014     -1.87570     -1.86123    016   0.20000
015     -1.76090     -1.74274    017   0.22500
016     -1.54760     -1.52258    019   0.27500
017     -1.28780     -1.25443    021   0.32500
018     -1.15270     -1.11499    022   0.35000
019     -0.96900     -0.92539    023   0.37500
020     -0.81110     -0.76241    024   0.40000
021     -0.65560     -0.60191    025   0.42500
022     -0.57140     -0.51501    026   0.45000
023     -0.53640     -0.47888    027   0.47500
024     -0.52650     -0.46866    028   0.50000
025     -0.52190     -0.46392    029   0.52500
026     -0.52610     -0.46825    030   0.55000
027     -0.52680     -0.46897    031   0.57500
028     -0.53170     -0.47403    032   0.60000
029     -0.53720     -0.47971    033   0.62500
030     -0.54070     -0.48332    034   0.65000
031     -0.54490     -0.48766    035   0.67500
032     -0.54770     -0.49055    036   0.70000
033     -0.55890     -0.50211    038   0.75000
034     -0.56170     -0.50500    040   0.80000
035     -0.56280     -0.50613    041   0.82500
036     -0.57220     -0.51583    042   0.85000
037     -0.57110     -0.51470    043   0.87500
038     -0.57570     -0.51945    044   0.90000
039     -0.57700     -0.52079    045   0.92500
040     -0.57800     -0.52182    046   0.95000
041     -0.56700     -0.51047    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.99280     -1.98209    096    0.00000
001     -1.06730     -1.02685    095    0.00050
002     -0.45020     -0.38991    094    0.00125
003     -0.02890     0.04493    093    0.00250
004     0.25510     0.33806    092    0.00500
005     0.54140     0.63356    091    0.00750
006     0.72880     0.82698    090    0.01000
007     0.90390     1.00771    089    0.01500
008     0.91570     1.01989    088    0.02500
009     0.86890     0.97159    087    0.05000
010     0.75050     0.84938    086    0.07500
011     0.52230     0.61385    084    0.12500
012     0.43070     0.51930    083    0.15000
013     0.34680     0.43270    082    0.17500
014     0.28380     0.36768    081    0.20000
015     0.19390     0.27489    080    0.22500
016     0.13620     0.21534    079    0.25000
017     0.08490     0.16239    078    0.27500
018     0.05640     0.13297    077    0.30000
019     0.02140     0.09685    076    0.32500
020     -0.04340     0.02996    075    0.35000
021     -0.04980     0.02336    074    0.37500
022     -0.05560     0.01737    073    0.40000
023     -0.06860     0.00395    072    0.42500
024     -0.07270     -0.00028    071    0.45000
025     -0.06830     0.00426    070    0.47500
