翼型实验数据

实验日期：2015年05月25日10:44:42
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.86m/s  攻角：22.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0691kPa 来流静压：100.0958kPa 来流动压：973.3Pa
升力系数：1.2020 -0.1252 -0.1252   阻力系数： 0.3098

力矩系数：-0.0748 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.62395    001   0.00000
001     -2.62080     -2.66320    002   0.00050
002     -2.59650     -2.63830    003   0.00125
003     -2.58990     -2.63154    004   0.00250
004     -2.60380     -2.64578    005   0.00500
005     -2.57940     -2.62078    006   0.00750
006     -2.55150     -2.59219    007   0.01000
007     -2.76670     -2.81270    008   0.01500
008     -2.55250     -2.59321    009   0.02500
009     -2.62820     -2.67078    010   0.05000
010     -2.18780     -2.21950    012   0.10000
011     -1.78710     -1.80890    013   0.12500
012     -1.41720     -1.42986    014   0.15000
013     -1.11090     -1.11600    015   0.17500
014     -0.78210     -0.77907    016   0.20000
015     -0.69140     -0.68613    017   0.22500
016     -0.64620     -0.63982    019   0.27500
017     -0.64380     -0.63736    021   0.32500
018     -0.64330     -0.63684    022   0.35000
019     -0.64580     -0.63941    023   0.37500
020     -0.65440     -0.64822    024   0.40000
021     -0.65410     -0.64791    025   0.42500
022     -0.65830     -0.65221    026   0.45000
023     -0.66630     -0.66041    027   0.47500
024     -0.67220     -0.66646    028   0.50000
025     -0.67690     -0.67127    029   0.52500
026     -0.68450     -0.67906    030   0.55000
027     -0.69120     -0.68593    031   0.57500
028     -0.69950     -0.69443    032   0.60000
029     -0.70880     -0.70396    033   0.62500
030     -0.71380     -0.70909    034   0.65000
031     -0.71840     -0.71380    035   0.67500
032     -0.72160     -0.71708    036   0.70000
033     -0.72780     -0.72343    038   0.75000
034     -0.72790     -0.72353    040   0.80000
035     -0.73230     -0.72804    041   0.82500
036     -0.73680     -0.73265    042   0.85000
037     -0.73030     -0.72599    043   0.87500
038     -0.72690     -0.72251    044   0.90000
039     -0.72150     -0.71698    045   0.92500
040     -0.71270     -0.70796    046   0.95000
041     -0.69040     -0.68511    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.66863    096    0.00000
001     -2.47750     -2.51636    095    0.00050
002     -1.60110     -1.61831    094    0.00125
003     -0.97980     -0.98166    093    0.00250
004     -0.53980     -0.53079    092    0.00500
005     -0.04860     -0.02745    091    0.00750
006     0.31890     0.34913    090    0.01000
007     0.77350     0.81496    089    0.01500
008     0.91840     0.96344    088    0.02500
009     0.97580     1.02226    087    0.05000
010     0.94010     0.98567    086    0.07500
011     0.76690     0.80820    084    0.12500
012     0.68100     0.72017    083    0.15000
013     0.59680     0.63389    082    0.17500
014     0.52970     0.56514    081    0.20000
015     0.43650     0.46963    080    0.22500
016     0.37190     0.40344    079    0.25000
