翼型实验数据

实验日期：2015年05月25日10:45:48
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 41.13m/s  攻角：25.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.1155kPa 来流静压：100.1297kPa 来流动压：985.9Pa
升力系数：1.2609 -0.1356 -0.1356   阻力系数： 0.2909

力矩系数：-0.1037 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.62481    001   0.00000
001     -2.62080     -2.66360    002   0.00050
002     -2.59650     -2.63899    003   0.00125
003     -2.58990     -2.63231    004   0.00250
004     -2.60380     -2.64638    005   0.00500
005     -2.57940     -2.62167    006   0.00750
006     -2.55150     -2.59341    007   0.01000
007     -2.76670     -2.81137    008   0.01500
008     -2.55250     -2.59443    009   0.02500
009     -2.62820     -2.67110    010   0.05000
010     -1.78590     -1.81802    012   0.10000
011     -1.26990     -1.29542    013   0.12500
012     -0.86520     -0.88554    014   0.15000
013     -0.74610     -0.76492    015   0.17500
014     -0.68430     -0.70233    016   0.20000
015     -0.71750     -0.73596    017   0.22500
016     -0.72050     -0.73899    019   0.27500
017     -0.72740     -0.74598    021   0.32500
018     -0.73030     -0.74892    022   0.35000
019     -0.73570     -0.75439    023   0.37500
020     -0.74580     -0.76462    024   0.40000
021     -0.74580     -0.76462    025   0.42500
022     -0.75070     -0.76958    026   0.45000
023     -0.75860     -0.77758    027   0.47500
024     -0.76360     -0.78264    028   0.50000
025     -0.76690     -0.78599    029   0.52500
026     -0.77310     -0.79227    030   0.55000
027     -0.77810     -0.79733    031   0.57500
028     -0.78510     -0.80442    032   0.60000
029     -0.79170     -0.81110    033   0.62500
030     -0.79370     -0.81313    034   0.65000
031     -0.79710     -0.81657    035   0.67500
032     -0.79840     -0.81789    036   0.70000
033     -0.80120     -0.82073    038   0.75000
034     -0.79850     -0.81799    040   0.80000
035     -0.79940     -0.81890    041   0.82500
036     -0.80530     -0.82488    042   0.85000
037     -0.79990     -0.81941    043   0.87500
038     -0.79820     -0.81769    044   0.90000
039     -0.79610     -0.81556    045   0.92500
040     -0.79090     -0.81029    046   0.95000
041     -0.77650     -0.79571    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.66897    096    0.00000
001     -2.56540     -2.60749    095    0.00050
002     -1.95600     -1.99030    094    0.00125
003     -1.28440     -1.31011    093    0.00250
004     -0.80230     -0.82184    092    0.00500
005     -0.25150     -0.26399    091    0.00750
006     0.17000     0.16290    090    0.01000
007     0.71840     0.71831    089    0.01500
008     0.91160     0.91398    088    0.02500
009     1.00830     1.01192    087    0.05000
010     1.00400     1.00757    086    0.07500
011     0.85560     0.85727    084    0.12500
012     0.77350     0.77412    083    0.15000
013     0.69260     0.69218    082    0.17500
014     0.62490     0.62362    081    0.20000
015     0.53190     0.52943    080    0.22500
016     0.46530     0.46197    079    0.25000
017     0.39780     0.39361    078    0.27500
018     0.34920     0.34439    077    0.30000
019     0.29970     0.29426    076    0.32500
020     0.21910     0.21263    075    0.35000
021     0.19470     0.18791    074    0.37500
022     0.17020     0.16310    073    0.40000
023     0.13930     0.13180    072    0.42500
024     0.11530     0.10750    071    0.45000
025     0.10150     0.09352    070    0.47500
026     0.10140     0.09342    069    0.50000
027     0.11670     0.10892    068    0.52500
028     0.11540     0.10760    067    0.55000
029     0.12150     0.11378    066    0.57500
030     0.13270     0.12512    065    0.60000
031     0.14950     0.14214    064    0.62500
032     0.15520     0.14791    063    0.65000
033     0.17250     0.16543    062    0.67500
034     0.18950     0.18265    061    0.70000
035     0.20490     0.19824    060    0.72500
