翼型实验数据

实验日期：2015年05月25日10:45:32
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.99m/s  攻角：24.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0968kPa 来流静压：100.1176kPa 来流动压：979.2Pa
升力系数：1.2357 -0.1216 -0.1216   阻力系数： 0.2730

力矩系数：-0.0949 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.64040    001   0.00000
001     -2.62080     -2.67957    002   0.00050
002     -2.59650     -2.65471    003   0.00125
003     -2.58990     -2.64796    004   0.00250
004     -2.60380     -2.66218    005   0.00500
005     -2.57940     -2.63722    006   0.00750
006     -2.55150     -2.60869    007   0.01000
007     -2.76670     -2.82879    008   0.01500
008     -2.55250     -2.60971    009   0.02500
009     -2.62820     -2.68714    010   0.05000
010     -1.84590     -1.88703    012   0.10000
011     -1.36550     -1.39569    013   0.12500
012     -0.92140     -0.94148    014   0.15000
013     -0.73640     -0.75227    015   0.17500
014     -0.65600     -0.67004    016   0.20000
015     -0.68650     -0.70123    017   0.22500
016     -0.68570     -0.70041    019   0.27500
017     -0.69200     -0.70685    021   0.32500
018     -0.69630     -0.71125    022   0.35000
019     -0.69920     -0.71422    023   0.37500
020     -0.70890     -0.72414    024   0.40000
021     -0.71000     -0.72526    025   0.42500
022     -0.71340     -0.72874    026   0.45000
023     -0.72190     -0.73744    027   0.47500
024     -0.72600     -0.74163    028   0.50000
025     -0.73120     -0.74695    029   0.52500
026     -0.73740     -0.75329    030   0.55000
027     -0.74440     -0.76045    031   0.57500
028     -0.75110     -0.76730    032   0.60000
029     -0.75850     -0.77487    033   0.62500
030     -0.76210     -0.77855    034   0.65000
031     -0.76690     -0.78346    035   0.67500
032     -0.76790     -0.78448    036   0.70000
033     -0.77370     -0.79041    038   0.75000
034     -0.77210     -0.78878    040   0.80000
035     -0.77310     -0.78980    041   0.82500
036     -0.77890     -0.79573    042   0.85000
037     -0.77450     -0.79123    043   0.87500
038     -0.77280     -0.78949    044   0.90000
039     -0.77000     -0.78663    045   0.92500
040     -0.76310     -0.77957    046   0.95000
