翼型实验数据

实验日期：2015年05月25日10:45:09
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.89m/s  攻角：23.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0818kPa 来流静压：100.1075kPa 来流动压：974.3Pa
升力系数：1.2303 -0.1237 -0.1237   阻力系数： 0.2915

力矩系数：-0.0856 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.63772    001   0.00000
001     -2.62080     -2.67703    002   0.00050
002     -2.59650     -2.65209    003   0.00125
003     -2.58990     -2.64532    004   0.00250
004     -2.60380     -2.65958    005   0.00500
005     -2.57940     -2.63454    006   0.00750
006     -2.55150     -2.60590    007   0.01000
007     -2.76670     -2.82677    008   0.01500
008     -2.55250     -2.60693    009   0.02500
009     -2.62820     -2.68462    010   0.05000
010     -2.06600     -2.10761    012   0.10000
011     -1.62110     -1.65099    013   0.12500
012     -1.20610     -1.22506    014   0.15000
013     -0.89320     -0.90391    015   0.17500
014     -0.68620     -0.69146    016   0.20000
015     -0.68690     -0.69218    017   0.22500
016     -0.67690     -0.68191    019   0.27500
017     -0.67660     -0.68161    021   0.32500
018     -0.68050     -0.68561    022   0.35000
019     -0.68250     -0.68766    023   0.37500
020     -0.69390     -0.69936    024   0.40000
021     -0.69230     -0.69772    025   0.42500
022     -0.69710     -0.70265    026   0.45000
023     -0.70330     -0.70901    027   0.47500
024     -0.70820     -0.71404    028   0.50000
025     -0.71220     -0.71814    029   0.52500
026     -0.71800     -0.72410    030   0.55000
027     -0.72410     -0.73036    031   0.57500
028     -0.72980     -0.73621    032   0.60000
029     -0.73710     -0.74370    033   0.62500
030     -0.74040     -0.74709    034   0.65000
031     -0.74500     -0.75181    035   0.67500
032     -0.74580     -0.75263    036   0.70000
033     -0.75110     -0.75807    038   0.75000
034     -0.75070     -0.75766    040   0.80000
035     -0.75270     -0.75971    041   0.82500
036     -0.75830     -0.76546    042   0.85000
037     -0.75310     -0.76012    043   0.87500
038     -0.75070     -0.75766    044   0.90000
039     -0.74820     -0.75509    045   0.92500
040     -0.74030     -0.74699    046   0.95000
041     -0.72030     -0.72646    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.68247    096    0.00000
001     -2.56540     -2.62017    095    0.00050
002     -1.73300     -1.76584    094    0.00125
003     -1.09340     -1.10939    093    0.00250
004     -0.63690     -0.64086    092    0.00500
005     -0.12430     -0.11476    091    0.00750
006     0.26460     0.28439    090    0.01000
007     0.75350     0.78617    089    0.01500
008     0.91520     0.95213    088    0.02500
009     0.98680     1.02562    087    0.05000
010     0.96250     1.00068    086    0.07500
011     0.79720     0.83102    084    0.12500
012     0.71210     0.74368    083    0.15000
013     0.62910     0.65849    082    0.17500
014     0.56210     0.58973    081    0.20000
015     0.46790     0.49305    080    0.22500
016     0.40270     0.42613    079    0.25000
017     0.33740     0.35911    078    0.27500
018     0.29220     0.31272    077    0.30000
019     0.24490     0.26417    076    0.32500
020     0.16620     0.18340    075    0.35000
021     0.14510     0.16174    074    0.37500
022     0.12340     0.13947    073    0.40000
023     0.09490     0.11022    072    0.42500
024     0.07470     0.08949    071    0.45000
025     0.06320     0.07768    070    0.47500
026     0.06670     0.08128    069    0.50000
027     0.08340     0.09842    068    0.52500
028     0.08570     0.10078    067    0.55000
029     0.09440     0.10971    066    0.57500
030     0.10770     0.12336    065    0.60000
031     0.12410     0.14019    064    0.62500
032     0.13180     0.14809    063    0.65000
033     0.15080     0.16759    062    0.67500
034     0.16720     0.18442    061    0.70000
035     0.19070     0.20854    060    0.72500
036     0.22250     0.24118    059    0.75000
037     0.22080     0.23944    056    0.82500
038     0.22070     0.23933    055    0.85000
039     0.18180     0.19941    054    0.87500
040     0.14180     0.15835    053    0.90000
041     0.07950     0.09441    052    0.92500
042     -0.05320     -0.04178    051    0.95000
043     -0.20440     -0.19697    050    0.97500
044     -0.73060     -0.73703    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.98250     1.02120     129    0.06250
001     0.98200     1.02069     130    0.08750
002     0.98100     1.01966     131    0.11250
003     0.98370     1.02244     132    0.13750
004     0.98370     1.02244     133    0.16250
005     0.97850     1.01710     134    0.18750
006     0.98580     1.02459     135    0.21250
007     0.98430     1.02305     136    0.23750
008     0.98270     1.02141     137    0.26250
009     0.98470     1.02346     138    0.28750
010     0.97910     1.01771     139    0.31250
011     0.98490     1.02367     140    0.33750
012     0.98430     1.02305     141    0.36250
013     0.98690     1.02572     142    0.38750
014     0.98640     1.02521     143    0.41250
015     0.98260     1.02131     144    0.43750
016     0.98470     1.02346     145    0.45250
017     0.98260     1.02131     146    0.46750
018     0.98150     1.02018     147    0.48250
019     0.98860     1.02746     148    0.49750
020     0.98310     1.02182     149    0.51250
021     0.98330     1.02203     150    0.52750
022     0.97080     1.00920     151    0.54250
023     0.98830     1.02716     152    0.55750
024     0.98110     1.01977     153    0.57250
025     0.98610     1.02490     154    0.58750
026     0.98430     1.02305     155    0.60250
027     0.98200     1.02069     156    0.61750
028     0.98020     1.01884     157    0.63250
029     0.97040     1.00879     158    0.64750
030     0.96790     1.00622     159    0.66250
031     0.94960     0.98744     160    0.67750
032     0.92360     0.96075     161    0.69250
033     0.90020     0.93674     162    0.70750
034     0.86990     0.90564     163    0.72250
035     0.85120     0.88645     164    0.73750
036     0.82460     0.85914     165    0.74750
037     0.82040     0.85483     166    0.75750
038     0.78300     0.81645     167    0.76750
039     0.75940     0.79223     168    0.77750
040     0.75020     0.78278     169    0.78750
041     0.72990     0.76195     170    0.79750
042     0.69420     0.72531     171    0.80750
043     0.68340     0.71422     172    0.81750
044     0.62090     0.65008     173    0.82750
045     0.61530     0.64433     174    0.83750
046     0.57620     0.60420     175    0.84750
047     0.55380     0.58121     176    0.85750
048     0.55910     0.58665     177    0.86750
049     0.48140     0.50690     178    0.87750
050     0.47430     0.49962     179    0.88750
051     0.49640     0.52230     180    0.89750
052     0.46370     0.48874     181    0.90750
053     0.42930     0.45343     182    0.91750
054     0.40060     0.42397     183    0.92750
055     0.37260     0.39524     184    0.93750
056     0.30930     0.33027     185    0.94750
057     0.28230     0.30256     186    0.95750
058     0.27830     0.29845     187    0.96750
059     0.20930     0.22763     188    0.97750
060     0.17760     0.19510     189    0.98750
061     0.14230     0.15887     190    0.99750
062     0.13250     0.14881     191    1.00750
063     0.11330     0.12910     192    1.01750
064     0.14190     0.15846     193    1.02750
065     0.09660     0.11196     194    1.03750
066     0.09480     0.11012     195    1.04750
067     0.06450     0.07902     196    1.05750
068     0.06420     0.07871     197    1.06750
069     0.07000     0.08466     198    1.07750
070     0.08970     0.10488     199    1.08750
071     0.07940     0.09431     200    1.09750
072     0.10340     0.11894     201    1.10750
073     0.10420     0.11976     202    1.11750
074     0.12630     0.14245     203    1.12750
075     0.14380     0.16041     204    1.13750
076     0.15960     0.17662     205    1.15250
077     0.15220     0.16903     206    1.16750
078     0.16450     0.18165     207    1.18250
079     0.16500     0.18217     208    1.19750
080     0.18340     0.20105     209    1.21250
081     0.23070     0.24960     210    1.22750
082     0.29230     0.31282     211    1.24250
083     0.32100     0.34228     212    1.25750
084     0.34300     0.36486     213    1.27250
085     0.39260     0.41576     214    1.28750
086     0.43390     0.45815     215    1.30250
087     0.48120     0.50670     216    1.31750
088     0.51070     0.53697     217    1.33250
089     0.56090     0.58850     218    1.34750
090     0.61040     0.63930     219    1.36250
091     0.61530     0.64433     220    1.37750
092     0.67270     0.70324     221    1.39250
093     0.70990     0.74142     222    1.40750
094     0.74250     0.77488     223    1.42250
095     0.79560     0.82938     224    1.43750
096     0.83620     0.87105     225    1.46250
097     0.89450     0.93089     226    1.48750
098     0.93920     0.97676     227    1.51250
099     0.96080     0.99893     228    1.53750
100     0.96610     1.00437     229    1.56250
101     0.97500     1.01351     230    1.58750
102     0.98590     1.02469     231    1.61250
103     0.96290     1.00109     232    1.63750
104     0.98660     1.02541     233    1.66250
105     0.98870     1.02757     234    1.68750
106     0.97750     1.01607     235    1.71250
107     0.98090     1.01956     236    1.73750
108     0.97700     1.01556     237    1.76250
109     0.98440     1.02315     238    1.78750
110     0.98620     1.02500     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.06430     -0.05318      241    0.62500
001     -0.32290     -0.31859      242    0.93750
002     -0.31890     -0.31448      243    1.25000
003     -0.13600     -0.12676      244    1.56250
