翼型实验数据

实验日期：2015年05月25日10:36:55
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.86m/s  攻角：4.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0033kPa 来流静压：100.0295kPa 来流动压：973.7Pa
升力系数：1.0621 -0.0005 -0.0005   阻力系数： 0.0077

力矩系数：-0.0808 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.10550     0.20064    001   0.00000
001     -0.32860     -0.24552    002   0.00050
002     -0.54070     -0.46351    003   0.00125
003     -0.78880     -0.71850    004   0.00250
004     -1.13070     -1.06990    005   0.00500
005     -1.25170     -1.19426    006   0.00750
006     -1.41340     -1.36045    007   0.01000
007     -1.48180     -1.43075    008   0.01500
008     -1.51740     -1.46734    009   0.02500
009     -1.52700     -1.47721    010   0.05000
010     -1.50470     -1.45429    012   0.10000
011     -1.49960     -1.44905    013   0.12500
012     -1.51030     -1.46005    014   0.15000
013     -1.54480     -1.49550    015   0.17500
014     -1.55010     -1.50095    016   0.20000
015     -1.57080     -1.52223    017   0.22500
016     -1.58400     -1.53579    019   0.27500
017     -1.55290     -1.50383    021   0.32500
018     -1.53860     -1.48913    022   0.35000
019     -1.49000     -1.43918    023   0.37500
020     -1.46330     -1.41174    024   0.40000
021     -1.41480     -1.36189    025   0.42500
022     -1.36850     -1.31431    026   0.45000
023     -1.27270     -1.21584    027   0.47500
024     -1.15170     -1.09148    028   0.50000
025     -1.06460     -1.00196    029   0.52500
026     -0.97430     -0.90915    030   0.55000
027     -0.91990     -0.85324    031   0.57500
028     -0.84930     -0.78068    032   0.60000
029     -0.76340     -0.69240    033   0.62500
030     -0.71820     -0.64594    034   0.65000
031     -0.65220     -0.57811    035   0.67500
032     -0.58920     -0.51336    036   0.70000
033     -0.47660     -0.39763    038   0.75000
034     -0.37510     -0.29331    040   0.80000
035     -0.32520     -0.24202    041   0.82500
036     -0.28400     -0.19968    042   0.85000
037     -0.23350     -0.14777    043   0.87500
038     -0.19740     -0.11067    044   0.90000
039     -0.14690     -0.05877    045   0.92500
040     -0.09770     -0.00820    046   0.95000
041     0.01850     0.11123    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.39550     0.49870    096    0.00000
001     0.70440     0.81618    095    0.00050
002     0.83750     0.95298    094    0.00125
003     0.89410     1.01115    093    0.00250
004     0.90570     1.02307    092    0.00500
005     0.87820     0.99481    091    0.00750
006     0.81870     0.93366    090    0.01000
007     0.66570     0.77641    089    0.01500
008     0.54490     0.65225    088    0.02500
009     0.40020     0.50353    087    0.05000
010     0.23460     0.33333    086    0.07500
011     0.02030     0.11308    084    0.12500
012     -0.05140     0.03938    083    0.15000
013     -0.11470     -0.02567    082    0.17500
014     -0.15640     -0.06853    081    0.20000
015     -0.22280     -0.13678    080    0.22500
016     -0.25970     -0.17470    079    0.25000
017     -0.27750     -0.19300    078    0.27500
018     -0.27370     -0.18909    077    0.30000
019     -0.28180     -0.19742    076    0.32500
020     -0.32140     -0.23812    075    0.35000
021     -0.30010     -0.21622    074    0.37500
022     -0.27890     -0.19444    073    0.40000
023     -0.26500     -0.18015    072    0.42500
024     -0.24260     -0.15713    071    0.45000
025     -0.21540     -0.12917    070    0.47500
026     -0.19000     -0.10307    069    0.50000
027     -0.16300     -0.07532    068    0.52500
028     -0.04710     0.04380    067    0.55000
029     -0.02450     0.06703    066    0.57500
030     0.01140     0.10393    065    0.60000
031     0.05500     0.14874    064    0.62500
032     0.08490     0.17947    063    0.65000
033     0.12160     0.21719    062    0.67500
