翼型实验数据

实验日期：2015年05月25日10:37:20
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.91m/s  攻角：5.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0013kPa 来流静压：100.0251kPa 来流动压：976.2Pa
升力系数：1.1742 -0.0008 -0.0008   阻力系数： 0.0092

力矩系数：-0.0725 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.21200     -0.11992    001   0.00000
001     -0.70590     -0.62583    002   0.00050
002     -0.92810     -0.85344    003   0.00125
003     -1.18590     -1.11751    004   0.00250
004     -1.53500     -1.47510    005   0.00500
005     -1.64900     -1.59188    006   0.00750
006     -1.78730     -1.73354    007   0.01000
007     -1.83620     -1.78363    008   0.01500
008     -1.82340     -1.77052    009   0.02500
009     -1.78760     -1.73385    010   0.05000
010     -1.69570     -1.63971    012   0.10000
011     -1.66360     -1.60683    013   0.12500
012     -1.65760     -1.60069    014   0.15000
013     -1.67930     -1.62291    015   0.17500
014     -1.68380     -1.62752    016   0.20000
015     -1.68240     -1.62609    017   0.22500
016     -1.68020     -1.62384    019   0.27500
017     -1.63530     -1.57784    021   0.32500
018     -1.61510     -1.55715    022   0.35000
019     -1.56480     -1.50563    023   0.37500
020     -1.53580     -1.47592    024   0.40000
021     -1.48730     -1.42624    025   0.42500
022     -1.35140     -1.28704    026   0.45000
023     -1.26600     -1.19956    027   0.47500
024     -1.21080     -1.14302    028   0.50000
025     -1.10960     -1.03935    029   0.52500
026     -1.01060     -0.93795    030   0.55000
027     -0.95040     -0.87628    031   0.57500
028     -0.87400     -0.79802    032   0.60000
029     -0.78640     -0.70829    033   0.62500
030     -0.73750     -0.65820    034   0.65000
031     -0.66860     -0.58763    035   0.67500
032     -0.60410     -0.52156    036   0.70000
033     -0.48490     -0.39946    038   0.75000
034     -0.37870     -0.29067    040   0.80000
035     -0.32970     -0.24048    041   0.82500
036     -0.28600     -0.19572    042   0.85000
037     -0.23380     -0.14225    043   0.87500
038     -0.19480     -0.10230    044   0.90000
039     -0.14360     -0.04985    045   0.92500
040     -0.09480     0.00013    046   0.95000
041     0.01360     0.11117    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.13340     0.23388    096    0.00000
001     0.53580     0.64607    095    0.00050
002     0.73430     0.84940    094    0.00125
003     0.84230     0.96003    093    0.00250
004     0.88940     1.00828    092    0.00500
005     0.89870     1.01780    091    0.00750
006     0.86750     0.98584    090    0.01000
007     0.75180     0.86733    089    0.01500
008     0.64080     0.75363    088    0.02500
009     0.50130     0.61073    087    0.05000
010     0.33600     0.44141    086    0.07500
011     0.11220     0.21217    084    0.12500
012     0.03580     0.13391    083    0.15000
013     -0.03110     0.06538    082    0.17500
014     -0.07650     0.01888    081    0.20000
015     -0.14660     -0.05293    080    0.22500
016     -0.18550     -0.09277    079    0.25000
017     -0.20820     -0.11603    078    0.27500
018     -0.21070     -0.11859    077    0.30000
019     -0.22210     -0.13026    076    0.32500
020     -0.26540     -0.17462    075    0.35000
021     -0.24690     -0.15567    074    0.37500
022     -0.22960     -0.13795    073    0.40000
023     -0.21960     -0.12770    072    0.42500
024     -0.20040     -0.10804    071    0.45000
025     -0.17530     -0.08233    070    0.47500
026     -0.14710     -0.05344    069    0.50000
027     -0.12460     -0.03039    068    0.52500
028     -0.03310     0.06333    067    0.55000
029     0.00400     0.10134    066    0.57500
030     0.03430     0.13237    065    0.60000
031     0.07520     0.17427    064    0.62500
032     0.10150     0.20121    063    0.65000
033     0.13510     0.23563    062    0.67500
034     0.18100     0.28264    061    0.70000
035     0.21700     0.31952    060    0.72500
036     0.24210     0.34523    059    0.75000
037     0.29580     0.40024    056    0.82500
038     0.31240     0.41724    055    0.85000
039     0.30420     0.40884    054    0.87500
040     0.29720     0.40167    053    0.90000
041     0.27930     0.38333    052    0.92500
042     0.23100     0.33386    051    0.95000
043     0.18930     0.29114    050    0.97500
044     0.05240     0.15091    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.89730     1.01637     129    0.06250
001     0.89790     1.01698     130    0.08750
002     0.89770     1.01678     131    0.11250
003     0.89940     1.01852     132    0.13750
004     0.89900     1.01811     133    0.16250
005     0.89400     1.01299     134    0.18750
006     0.90050     1.01965     135    0.21250
007     0.89860     1.01770     136    0.23750
008     0.89820     1.01729     137    0.26250
009     0.89990     1.01903     138    0.28750
010     0.89380     1.01278     139    0.31250
011     0.89920     1.01831     140    0.33750
012     0.89860     1.01770     141    0.36250
013     0.90160     1.02077     142    0.38750
014     0.90170     1.02088     143    0.41250
015     0.89650     1.01555     144    0.43750
016     0.90010     1.01924     145    0.45250
017     0.89700     1.01606     146    0.46750
018     0.89690     1.01596     147    0.48250
019     0.90100     1.02016     148    0.49750
020     0.89640     1.01545     149    0.51250
021     0.89720     1.01627     150    0.52750
022     0.88360     1.00234     151    0.54250
023     0.90150     1.02067     152    0.55750
024     0.89500     1.01401     153    0.57250
025     0.90040     1.01954     154    0.58750
026     0.89840     1.01750     155    0.60250
027     0.89980     1.01893     156    0.61750
028     0.89950     1.01862     157    0.63250
029     0.89360     1.01258     158    0.64750
030     0.89780     1.01688     159    0.66250
031     0.89640     1.01545     160    0.67750
032     0.89830     1.01739     161    0.69250
033     0.88760     1.00643     162    0.70750
034     0.89530     1.01432     163    0.72250
035     0.89490     1.01391     164    0.73750
036     0.88280     1.00152     165    0.74750
037     0.89250     1.01145     166    0.75750
038     0.89520     1.01422     167    0.76750
039     0.88790     1.00674     168    0.77750
040     0.89230     1.01125     169    0.78750
041     0.89150     1.01043     170    0.79750
042     0.89950     1.01862     171    0.80750
043     0.89770     1.01678     172    0.81750
044     0.89100     1.00992     173    0.82750
045     0.89400     1.01299     174    0.83750
046     0.89730     1.01637     175    0.84750
047     0.89100     1.00992     176    0.85750
048     0.86870     0.98707     177    0.86750
049     0.83370     0.95122     178    0.87750
050     0.78150     0.89775     179    0.88750
051     0.73850     0.85371     180    0.89750
052     0.72900     0.84397     181    0.90750
053     0.75180     0.86733     182    0.91750
054     0.79840     0.91506     183    0.92750
055     0.84120     0.95890     184    0.93750
056     0.87110     0.98953     185    0.94750
057     0.89890     1.01801     186    0.95750
058     0.89640     1.01545     187    0.96750
059     0.89320     1.01217     188    0.97750
060     0.89650     1.01555     189    0.98750
061     0.89270     1.01166     190    0.99750
062     0.89800     1.01709     191    1.00750
063     0.89800     1.01709     192    1.01750
064     0.88780     1.00664     193    1.02750
065     0.89010     1.00899     194    1.03750
066     0.89630     1.01534     195    1.04750
067     0.89140     1.01033     196    1.05750
068     0.89350     1.01248     197    1.06750
069     0.89340     1.01237     198    1.07750
070     0.89850     1.01760     199    1.08750
071     0.89470     1.01371     200    1.09750
072     0.89050     1.00940     201    1.10750
073     0.89230     1.01125     202    1.11750
074     0.89260     1.01155     203    1.12750
075     0.89200     1.01094     204    1.13750
076     0.89570     1.01473     205    1.15250
077     0.89350     1.01248     206    1.16750
078     0.89370     1.01268     207    1.18250
079     0.89200     1.01094     208    1.19750
080     0.89130     1.01022     209    1.21250
081     0.89400     1.01299     210    1.22750
082     0.89450     1.01350     211    1.24250
083     0.89650     1.01555     212    1.25750
084     0.89650     1.01555     213    1.27250
085     0.89250     1.01145     214    1.28750
086     0.89510     1.01412     215    1.30250
087     0.89470     1.01371     216    1.31750
088     0.89300     1.01196     217    1.33250
089     0.89410     1.01309     218    1.34750
090     0.89530     1.01432     219    1.36250
091     0.88750     1.00633     220    1.37750
092     0.89390     1.01289     221    1.39250
093     0.89460     1.01360     222    1.40750
094     0.89260     1.01155     223    1.42250
095     0.89430     1.01330     224    1.43750
096     0.89410     1.01309     225    1.46250
097     0.89940     1.01852     226    1.48750
098     0.89960     1.01872     227    1.51250
099     0.89490     1.01391     228    1.53750
100     0.89390     1.01289     229    1.56250
101     0.89440     1.01340     230    1.58750
102     0.89940     1.01852     231    1.61250
103     0.87640     0.99496     232    1.63750
104     0.89720     1.01627     233    1.66250
105     0.90050     1.01965     234    1.68750
106     0.88990     1.00879     235    1.71250
107     0.89450     1.01350     236    1.73750
108     0.88970     1.00858     237    1.76250
109     0.89720     1.01627     238    1.78750
110     0.90030     1.01944     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.07290     0.02257      241    0.62500
001     -0.11350     -0.01902      242    0.93750
002     -0.13870     -0.04483      243    1.25000
003     -0.08890     0.00618      244    1.56250
