翼型实验数据

实验日期：2015年05月25日10:39:58
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 41.21m/s  攻角：12.00  雷诺数：2.02E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0303kPa 来流静压：100.0402kPa 来流动压：990.2Pa
升力系数：1.3374 -0.0189 -0.0189   阻力系数： 0.0891

力矩系数：-0.0347 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.16690     -2.10780    001   0.00000
001     -2.62080     -2.56621    002   0.00050
002     -2.59650     -2.54166    003   0.00125
003     -2.58990     -2.53500    004   0.00250
004     -2.60380     -2.54904    005   0.00500
005     -2.57940     -2.52440    006   0.00750
006     -2.55150     -2.49622    007   0.01000
007     -2.76670     -2.71355    008   0.01500
008     -2.55250     -2.49723    009   0.02500
009     -2.62820     -2.57368    010   0.05000
010     -2.39370     -2.33685    012   0.10000
011     -2.23870     -2.18031    013   0.12500
012     -2.11040     -2.05074    014   0.15000
013     -2.04380     -1.98348    015   0.17500
014     -1.97810     -1.91713    016   0.20000
015     -1.88330     -1.82138    017   0.22500
016     -1.72670     -1.66323    019   0.27500
017     -1.52690     -1.46145    021   0.32500
018     -1.43050     -1.36409    022   0.35000
019     -1.28800     -1.22017    023   0.37500
020     -1.15930     -1.09020    024   0.40000
021     -0.99370     -0.92295    025   0.42500
022     -0.81680     -0.74430    026   0.45000
023     -0.68160     -0.60775    027   0.47500
024     -0.59020     -0.51545    028   0.50000
025     -0.56160     -0.48656    029   0.52500
026     -0.55360     -0.47848    030   0.55000
027     -0.55430     -0.47919    031   0.57500
028     -0.55480     -0.47970    032   0.60000
029     -0.56260     -0.48757    033   0.62500
030     -0.56370     -0.48868    034   0.65000
031     -0.56850     -0.49353    035   0.67500
032     -0.56900     -0.49404    036   0.70000
033     -0.57580     -0.50090    038   0.75000
034     -0.57430     -0.49939    040   0.80000
035     -0.57550     -0.50060    041   0.82500
036     -0.58020     -0.50535    042   0.85000
037     -0.57570     -0.50080    043   0.87500
038     -0.57820     -0.50333    044   0.90000
039     -0.57880     -0.50393    045   0.92500
040     -0.57590     -0.50100    046   0.95000
041     -0.55850     -0.48343    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.57910     -1.51416    096    0.00000
001     -0.72340     -0.64997    095    0.00050
002     -0.17340     -0.09451    094    0.00125
003     0.19840     0.28098    093    0.00250
004     0.44120     0.52619    092    0.00500
005     0.67830     0.76565    091    0.00750
006     0.82140     0.91017    090    0.01000
007     0.93350     1.02338    089    0.01500
008     0.91700     1.00672    088    0.02500
009     0.84420     0.93319    087    0.05000
010     0.70770     0.79534    086    0.07500
011     0.46840     0.55366    084    0.12500
012     0.37570     0.46004    083    0.15000
013     0.29100     0.37450    082    0.17500
014     0.22930     0.31219    081    0.20000
015     0.14170     0.22372    080    0.22500
016     0.08360     0.16504    079    0.25000
017     0.03600     0.11697    078    0.27500
018     0.01260     0.09334    077    0.30000
019     -0.01850     0.06193    076    0.32500
020     -0.08100     -0.00119    075    0.35000
021     -0.08190     -0.00210    074    0.37500
022     -0.08420     -0.00442    073    0.40000
023     -0.09300     -0.01331    072    0.42500
024     -0.09330     -0.01361    071    0.45000
025     -0.08490     -0.00513    070    0.47500
