翼型实验数据

实验日期：2015年05月25日10:41:30
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.89m/s  攻角：15.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0257kPa 来流静压：100.0506kPa 来流动压：975.1Pa
升力系数：1.3250 -0.0252 -0.0252   阻力系数： 0.0940

力矩系数：-0.0259 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.57726    001   0.00000
001     -2.62080     -2.61654    002   0.00050
002     -2.59650     -2.59162    003   0.00125
003     -2.58990     -2.58485    004   0.00250
004     -2.60380     -2.59910    005   0.00500
005     -2.57940     -2.57408    006   0.00750
006     -2.55150     -2.54547    007   0.01000
007     -2.76670     -2.76617    008   0.01500
008     -2.55250     -2.54649    009   0.02500
009     -2.62820     -2.62413    010   0.05000
010     -2.51170     -2.50465    012   0.10000
011     -2.28840     -2.27565    013   0.12500
012     -2.11680     -2.09966    014   0.15000
013     -2.00640     -1.98644    015   0.17500
014     -1.90550     -1.88296    016   0.20000
015     -1.76470     -1.73857    017   0.22500
016     -1.54210     -1.51028    019   0.27500
017     -1.25950     -1.22046    021   0.32500
018     -1.12730     -1.08488    022   0.35000
019     -0.94440     -0.89731    023   0.37500
020     -0.80430     -0.75363    024   0.40000
021     -0.66330     -0.60903    025   0.42500
022     -0.59070     -0.53458    026   0.45000
023     -0.55580     -0.49878    027   0.47500
024     -0.54260     -0.48525    028   0.50000
025     -0.53770     -0.48022    029   0.52500
026     -0.54010     -0.48268    030   0.55000
027     -0.54450     -0.48720    031   0.57500
028     -0.54540     -0.48812    032   0.60000
029     -0.55020     -0.49304    033   0.62500
030     -0.55250     -0.49540    034   0.65000
031     -0.55500     -0.49796    035   0.67500
032     -0.55900     -0.50207    036   0.70000
033     -0.56670     -0.50996    038   0.75000
034     -0.57070     -0.51407    040   0.80000
035     -0.57570     -0.51919    041   0.82500
036     -0.58710     -0.53088    042   0.85000
037     -0.58650     -0.53027    043   0.87500
038     -0.58980     -0.53365    044   0.90000
039     -0.59220     -0.53611    045   0.92500
040     -0.59390     -0.53786    046   0.95000
041     -0.58250     -0.52617    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.28730     -2.27452    096    0.00000
001     -1.30340     -1.26548    095    0.00050
002     -0.63530     -0.58032    094    0.00125
003     -0.17670     -0.11000    093    0.00250
004     0.13600     0.21069    092    0.00500
005     0.45850     0.54143    091    0.00750
006     0.67540     0.76387    090    0.01000
007     0.89470     0.98877    089    0.01500
008     0.92420     1.01902    088    0.02500
009     0.89320     0.98723    087    0.05000
010     0.78520     0.87647    086    0.07500
011     0.56190     0.64747    084    0.12500
012     0.46980     0.55302    083    0.15000
013     0.38480     0.46584    082    0.17500
014     0.32060     0.40000    081    0.20000
015     0.22980     0.30688    080    0.22500
016     0.17020     0.24576    079    0.25000
017     0.11680     0.19100    078    0.27500
018     0.08550     0.15890    077    0.30000
019     0.04970     0.12218    076    0.32500
020     -0.01790     0.05286    075    0.35000
021     -0.02550     0.04506    074    0.37500
022     -0.03450     0.03583    073    0.40000
023     -0.05000     0.01994    072    0.42500
024     -0.05590     0.01389    071    0.45000
025     -0.05350     0.01635    070    0.47500
026     -0.03760     0.03265    069    0.50000
027     -0.01020     0.06075    068    0.52500
028     0.00280     0.07409    067    0.55000
029     0.02110     0.09285    066    0.57500
030     0.03960     0.11183    065    0.60000
031     0.05600     0.12864    064    0.62500
032     0.09150     0.16505    063    0.65000
033     0.12490     0.19930    062    0.67500
034     0.15580     0.23099    061    0.70000
035     0.17970     0.25550    060    0.72500
036     0.19180     0.26791    059    0.75000
037     0.20840     0.28494    056    0.82500
038     0.21280     0.28945    055    0.85000
039     0.18320     0.25909    054    0.87500
