翼型实验数据

实验日期：2015年05月25日10:36:36
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.96m/s  攻角：3.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0030kPa 来流静压：100.0245kPa 来流动压：978.5Pa
升力系数：0.9393 -0.0004 -0.0004   阻力系数： 0.0079

力矩系数：-0.0875 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.36280     0.46840    001   0.00000
001     -0.01110     0.08630    002   0.00050
002     -0.20860     -0.11553    003   0.00125
003     -0.44360     -0.35568    004   0.00250
004     -0.77300     -0.69230    005   0.00500
005     -0.89700     -0.81902    006   0.00750
006     -1.07670     -1.00266    007   0.01000
007     -1.16080     -1.08860    008   0.01500
008     -1.23790     -1.16739    009   0.02500
009     -1.27870     -1.20908    010   0.05000
010     -1.32610     -1.25752    012   0.10000
011     -1.34440     -1.27623    013   0.12500
012     -1.37180     -1.30423    014   0.15000
013     -1.41790     -1.35134    015   0.17500
014     -1.42460     -1.35818    016   0.20000
015     -1.46260     -1.39702    017   0.22500
016     -1.49150     -1.42655    019   0.27500
017     -1.47520     -1.40989    021   0.32500
018     -1.46660     -1.40110    022   0.35000
019     -1.42340     -1.35696    023   0.37500
020     -1.40120     -1.33427    024   0.40000
021     -1.35420     -1.28624    025   0.42500
022     -1.30700     -1.23801    026   0.45000
023     -1.26080     -1.19079    027   0.47500
024     -1.12800     -1.05508    028   0.50000
025     -1.02040     -0.94512    029   0.52500
026     -0.93950     -0.86245    030   0.55000
027     -0.89090     -0.81278    031   0.57500
028     -0.82410     -0.74452    032   0.60000
029     -0.74210     -0.66072    033   0.62500
030     -0.70160     -0.61933    034   0.65000
031     -0.63680     -0.55311    035   0.67500
032     -0.57650     -0.49149    036   0.70000
033     -0.46800     -0.38061    038   0.75000
034     -0.36980     -0.28026    040   0.80000
035     -0.32200     -0.23141    041   0.82500
036     -0.28260     -0.19115    042   0.85000
037     -0.23370     -0.14118    043   0.87500
038     -0.19960     -0.10633    044   0.90000
039     -0.15040     -0.05605    045   0.92500
040     -0.10220     -0.00680    046   0.95000
041     0.01480     0.11277    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.59730     0.70804    096    0.00000
001     0.81880     0.93439    095    0.00050
002     0.89180     1.00899    094    0.00125
003     0.90360     1.02105    093    0.00250
004     0.88810     1.00521    092    0.00500
005     0.82200     0.93766    091    0.00750
006     0.73990     0.85376    090    0.01000
007     0.55920     0.66910    089    0.01500
008     0.43150     0.53860    088    0.02500
009     0.28470     0.38859    087    0.05000
010     0.12390     0.22426    086    0.07500
011     -0.07830     0.01763    084    0.12500
012     -0.14500     -0.05053    083    0.15000
013     -0.20430     -0.11113    082    0.17500
014     -0.24170     -0.14935    081    0.20000
015     -0.30350     -0.21251    080    0.22500
016     -0.33720     -0.24695    079    0.25000
017     -0.35000     -0.26003    078    0.27500
018     -0.34170     -0.25155    077    0.30000
019     -0.34670     -0.25666    076    0.32500
020     -0.38310     -0.29385    075    0.35000
021     -0.35780     -0.26800    074    0.37500
022     -0.33280     -0.24245    073    0.40000
023     -0.31580     -0.22508    072    0.42500
024     -0.29120     -0.19994    071    0.45000
025     -0.26360     -0.17173    070    0.47500
026     -0.23800     -0.14557    069    0.50000
027     -0.15870     -0.06453    068    0.52500
028     -0.08650     0.00925    067    0.55000
029     -0.05720     0.03919    066    0.57500
030     -0.01640     0.08088    065    0.60000
031     0.03250     0.13086    064    0.62500
032     0.06260     0.16162    063    0.65000
033     0.10150     0.20137    062    0.67500
034     0.15120     0.25216    061    0.70000
035     0.18970     0.29150    060    0.72500
036     0.21680     0.31920    059    0.75000
037     0.27850     0.38225    056    0.82500
038     0.29560     0.39972    055    0.85000
039     0.29040     0.39441    054    0.87500
040     0.28530     0.38920    053    0.90000
041     0.27130     0.37489    052    0.92500
042     0.22580     0.32839    051    0.95000
043     0.18920     0.29099    050    0.97500
044     0.07380     0.17306    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.90400     1.02146     129    0.06250
001     0.90490     1.02238     130    0.08750
002     0.90340     1.02085     131    0.11250
003     0.90510     1.02258     132    0.13750
004     0.90570     1.02320     133    0.16250
005     0.90050     1.01788     134    0.18750
006     0.90820     1.02575     135    0.21250
007     0.90690     1.02442     136    0.23750
008     0.90580     1.02330     137    0.26250
009     0.90780     1.02534     138    0.28750
010     0.90170     1.01911     139    0.31250
011     0.90630     1.02381     140    0.33750
012     0.90710     1.02463     141    0.36250
013     0.90960     1.02718     142    0.38750
014     0.90850     1.02606     143    0.41250
015     0.90520     1.02269     144    0.43750
016     0.90780     1.02534     145    0.45250
017     0.90660     1.02412     146    0.46750
018     0.90410     1.02156     147    0.48250
019     0.90830     1.02585     148    0.49750
020     0.90370     1.02115     149    0.51250
021     0.90600     1.02350     150    0.52750
022     0.89210     1.00930     151    0.54250
023     0.90970     1.02729     152    0.55750
024     0.90340     1.02085     153    0.57250
025     0.90760     1.02514     154    0.58750
026     0.90570     1.02320     155    0.60250
027     0.90650     1.02402     156    0.61750
028     0.90780     1.02534     157    0.63250
029     0.90280     1.02023     158    0.64750
030     0.90700     1.02453     159    0.66250
031     0.90330     1.02074     160    0.67750
032     0.90590     1.02340     161    0.69250
033     0.89570     1.01298     162    0.70750
034     0.90310     1.02054     163    0.72250
035     0.90200     1.01942     164    0.73750
036     0.89030     1.00746     165    0.74750
037     0.90100     1.01839     166    0.75750
038     0.90160     1.01901     167    0.76750
039     0.89610     1.01339     168    0.77750
040     0.90160     1.01901     169    0.78750
041     0.90040     1.01778     170    0.79750
042     0.90790     1.02545     171    0.80750
043     0.90470     1.02218     172    0.81750
044     0.89830     1.01564     173    0.82750
045     0.90080     1.01819     174    0.83750
046     0.90610     1.02361     175    0.84750
047     0.90300     1.02044     176    0.85750
048     0.90010     1.01747     177    0.86750
049     0.90380     1.02126     178    0.87750
050     0.90350     1.02095     179    0.88750
051     0.89550     1.01277     180    0.89750
052     0.87470     0.99152     181    0.90750
053     0.82750     0.94328     182    0.91750
054     0.76390     0.87829     183    0.92750
055     0.73600     0.84978     184    0.93750
056     0.74260     0.85652     185    0.94750
057     0.80020     0.91538     186    0.95750
058     0.84000     0.95606     187    0.96750
059     0.87430     0.99111     188    0.97750
060     0.89520     1.01247     189    0.98750
061     0.89680     1.01410     190    0.99750
062     0.90470     1.02218     191    1.00750
063     0.90480     1.02228     192    1.01750
064     0.89520     1.01247     193    1.02750
065     0.89580     1.01308     194    1.03750
066     0.90120     1.01860     195    1.04750
067     0.89670     1.01400     196    1.05750
068     0.89880     1.01615     197    1.06750
069     0.89920     1.01656     198    1.07750
070     0.90370     1.02115     199    1.08750
071     0.90070     1.01809     200    1.09750
072     0.89520     1.01247     201    1.10750
073     0.89670     1.01400     202    1.11750
074     0.89820     1.01553     203    1.12750
075     0.89830     1.01564     204    1.13750
076     0.90280     1.02023     205    1.15250
077     0.90020     1.01758     206    1.16750
078     0.89960     1.01696     207    1.18250
079     0.89800     1.01533     208    1.19750
080     0.89690     1.01420     209    1.21250
081     0.89950     1.01686     210    1.22750
082     0.89960     1.01696     211    1.24250
083     0.90100     1.01839     212    1.25750
084     0.90170     1.01911     213    1.27250
085     0.89800     1.01533     214    1.28750
086     0.89990     1.01727     215    1.30250
087     0.90080     1.01819     216    1.31750
088     0.89930     1.01666     217    1.33250
089     0.90090     1.01829     218    1.34750
090     0.90020     1.01758     219    1.36250
091     0.89250     1.00971     220    1.37750
092     0.89910     1.01645     221    1.39250
093     0.89910     1.01645     222    1.40750
094     0.89980     1.01717     223    1.42250
095     0.90100     1.01839     224    1.43750
096     0.89960     1.01696     225    1.46250
097     0.90510     1.02258     226    1.48750
098     0.90580     1.02330     227    1.51250
099     0.90050     1.01788     228    1.53750
100     0.89930     1.01666     229    1.56250
101     0.90090     1.01829     230    1.58750
102     0.90650     1.02402     231    1.61250
103     0.87970     0.99663     232    1.63750
104     0.90340     1.02085     233    1.66250
105     0.90570     1.02320     234    1.68750
106     0.89450     1.01175     235    1.71250
107     0.89940     1.01676     236    1.73750
108     0.89710     1.01441     237    1.76250
109     0.90270     1.02013     238    1.78750
110     0.90460     1.02207     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.07790     0.01804      241    0.62500
001     -0.11570     -0.02059      242    0.93750
002     -0.13910     -0.04450      243    1.25000
003     -0.08530     0.01047      244    1.56250
