翼型实验数据

实验日期：2015年05月25日10:45:03
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 41.14m/s  攻角：23.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0918kPa 来流静压：100.1050kPa 来流动压：986.7Pa
升力系数：1.2004 -0.1365 -0.1365   阻力系数： 0.3216

力矩系数：-0.0843 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.59875    001   0.00000
001     -2.62080     -2.63757    002   0.00050
002     -2.59650     -2.61294    003   0.00125
003     -2.58990     -2.60625    004   0.00250
004     -2.60380     -2.62034    005   0.00500
005     -2.57940     -2.59561    006   0.00750
006     -2.55150     -2.56733    007   0.01000
007     -2.76670     -2.78546    008   0.01500
008     -2.55250     -2.56835    009   0.02500
009     -2.62820     -2.64507    010   0.05000
010     -2.07210     -2.08142    012   0.10000
011     -1.63590     -1.63930    013   0.12500
012     -1.21270     -1.21035    014   0.15000
013     -0.90210     -0.89553    015   0.17500
014     -0.69290     -0.68349    016   0.20000
015     -0.69530     -0.68592    017   0.22500
016     -0.67600     -0.66636    019   0.27500
017     -0.67610     -0.66646    021   0.32500
018     -0.67650     -0.66687    022   0.35000
019     -0.67830     -0.66869    023   0.37500
020     -0.68820     -0.67872    024   0.40000
021     -0.68910     -0.67964    025   0.42500
022     -0.69450     -0.68511    026   0.45000
023     -0.70390     -0.69464    027   0.47500
024     -0.71060     -0.70143    028   0.50000
025     -0.71630     -0.70721    029   0.52500
026     -0.72260     -0.71359    030   0.55000
027     -0.72950     -0.72059    031   0.57500
028     -0.73730     -0.72849    032   0.60000
029     -0.74410     -0.73538    033   0.62500
030     -0.74860     -0.73995    034   0.65000
031     -0.75200     -0.74339    035   0.67500
032     -0.75540     -0.74684    036   0.70000
033     -0.75770     -0.74917    038   0.75000
034     -0.75490     -0.74633    040   0.80000
035     -0.75760     -0.74907    041   0.82500
036     -0.76090     -0.75241    042   0.85000
037     -0.74770     -0.73903    043   0.87500
038     -0.74880     -0.74015    044   0.90000
039     -0.74360     -0.73488    045   0.92500
040     -0.73150     -0.72261    046   0.95000
041     -0.70320     -0.69393    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.64295    096    0.00000
001     -2.56540     -2.58142    095    0.00050
002     -1.73290     -1.73761    094    0.00125
003     -1.09040     -1.08639    093    0.00250
004     -0.63460     -0.62440    092    0.00500
005     -0.11970     -0.10250    091    0.00750
006     0.26680     0.28925    090    0.01000
007     0.75440     0.78347    089    0.01500
008     0.91690     0.94818    088    0.02500
009     0.98770     1.01994    087    0.05000
010     0.96260     0.99450    086    0.07500
011     0.79510     0.82472    084    0.12500
012     0.70980     0.73826    083    0.15000
013     0.62670     0.65403    082    0.17500
014     0.55860     0.58501    081    0.20000
015     0.46470     0.48983    080    0.22500
016     0.39900     0.42324    079    0.25000
017     0.33380     0.35716    078    0.27500
018     0.28740     0.31013    077    0.30000
019     0.23950     0.26158    076    0.32500
020     0.16050     0.18150    075    0.35000
021     0.14010     0.16083    074    0.37500
022     0.11810     0.13853    073    0.40000
023     0.08900     0.10903    072    0.42500
024     0.06850     0.08825    071    0.45000
025     0.05820     0.07781    070    0.47500
026     0.06060     0.08025    069    0.50000
027     0.07910     0.09900    068    0.52500
028     0.08070     0.10062    067    0.55000
029     0.08880     0.10883    066    0.57500
030     0.10240     0.12261    065    0.60000
031     0.12040     0.14086    064    0.62500
032     0.12740     0.14795    063    0.65000
033     0.14730     0.16812    062    0.67500
034     0.16270     0.18373    061    0.70000
035     0.19000     0.21140    060    0.72500
036     0.22150     0.24333    059    0.75000
037     0.22000     0.24181    056    0.82500
038     0.21910     0.24090    055    0.85000
039     0.18140     0.20269    054    0.87500
040     0.14120     0.16194    053    0.90000
041     0.08080     0.10072    052    0.92500
042     -0.05130     -0.03317    051    0.95000
043     -0.19880     -0.18268    050    0.97500
044     -0.70770     -0.69849    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.98790     1.02014     129    0.06250
001     0.98670     1.01892     130    0.08750
002     0.98560     1.01781     131    0.11250
003     0.98650     1.01872     132    0.13750
004     0.98680     1.01902     133    0.16250
005     0.98260     1.01477     134    0.18750
006     0.98990     1.02217     135    0.21250
007     0.98830     1.02055     136    0.23750
008     0.98640     1.01862     137    0.26250
009     0.98850     1.02075     138    0.28750
010     0.98270     1.01487     139    0.31250
011     0.98820     1.02044     140    0.33750
012     0.98790     1.02014     141    0.36250
013     0.99140     1.02369     142    0.38750
014     0.99140     1.02369     143    0.41250
015     0.98620     1.01842     144    0.43750
016     0.98870     1.02095     145    0.45250
017     0.98690     1.01913     146    0.46750
018     0.98540     1.01761     147    0.48250
019     0.99170     1.02399     148    0.49750
020     0.98540     1.01761     149    0.51250
021     0.98530     1.01750     150    0.52750
022     0.96950     1.00149     151    0.54250
023     0.98500     1.01720     152    0.55750
024     0.97710     1.00919     153    0.57250
025     0.97370     1.00575     154    0.58750
026     0.96250     0.99439     155    0.60250
027     0.93840     0.96997     156    0.61750
028     0.92280     0.95416     157    0.63250
029     0.89670     0.92770     158    0.64750
030     0.87540     0.90611     159    0.66250
031     0.86210     0.89263     160    0.67750
032     0.83280     0.86293     161    0.69250
033     0.80890     0.83871     162    0.70750
034     0.78880     0.81834     163    0.72250
035     0.76220     0.79137     164    0.73750
036     0.72940     0.75813     165    0.74750
037     0.72940     0.75813     166    0.75750
038     0.69140     0.71961     167    0.76750
039     0.67090     0.69883     168    0.77750
040     0.65240     0.68008     169    0.78750
041     0.62240     0.64968     170    0.79750
042     0.60700     0.63407     171    0.80750
043     0.58110     0.60781     172    0.81750
044     0.52620     0.55217     173    0.82750
045     0.49910     0.52470     174    0.83750
046     0.46580     0.49095     175    0.84750
047     0.41800     0.44250     176    0.85750
048     0.41500     0.43946     177    0.86750
049     0.36380     0.38756     178    0.87750
050     0.35580     0.37945     179    0.88750
051     0.35150     0.37510     180    0.89750
052     0.33050     0.35381     181    0.90750
053     0.30430     0.32726     182    0.91750
054     0.27150     0.29401     183    0.92750
055     0.27800     0.30060     184    0.93750
056     0.24270     0.26482     185    0.94750
057     0.23920     0.26127     186    0.95750
058     0.25950     0.28185     187    0.96750
059     0.22000     0.24181     188    0.97750
060     0.19410     0.21556     189    0.98750
061     0.19370     0.21515     190    0.99750
062     0.22760     0.24951     191    1.00750
063     0.19900     0.22052     192    1.01750
064     0.23710     0.25914     193    1.02750
065     0.18410     0.20542     194    1.03750
066     0.18010     0.20137     195    1.04750
067     0.16970     0.19083     196    1.05750
068     0.15980     0.18079     197    1.06750
069     0.15000     0.17086     198    1.07750
070     0.16010     0.18110     199    1.08750
071     0.15240     0.17329     200    1.09750
072     0.16300     0.18404     201    1.10750
073     0.15600     0.17694     202    1.11750
074     0.15890     0.17988     203    1.12750
075     0.18280     0.20410     204    1.13750
076     0.20490     0.22651     205    1.15250
077     0.21720     0.23897     206    1.16750
078     0.23330     0.25529     207    1.18250
079     0.22350     0.24536     208    1.19750
080     0.24850     0.27070     209    1.21250
081     0.30250     0.32543     210    1.22750
082     0.36020     0.38391     211    1.24250
083     0.38690     0.41098     212    1.25750
084     0.41830     0.44280     213    1.27250
085     0.45320     0.47818     214    1.28750
086     0.46790     0.49308     215    1.30250
087     0.50580     0.53149     216    1.31750
088     0.52780     0.55379     217    1.33250
089     0.56000     0.58643     218    1.34750
090     0.59010     0.61694     219    1.36250
091     0.60570     0.63275     220    1.37750
092     0.66350     0.69133     221    1.39250
093     0.71800     0.74657     222    1.40750
094     0.75500     0.78408     223    1.42250
095     0.82790     0.85797     224    1.43750
096     0.89150     0.92243     225    1.46250
097     0.93750     0.96906     226    1.48750
098     0.95370     0.98548     227    1.51250
099     0.97200     1.00402     228    1.53750
100     0.98000     1.01213     229    1.56250
101     0.98730     1.01953     230    1.58750
102     0.99220     1.02450     231    1.61250
103     0.96630     0.99825     232    1.63750
104     0.98940     1.02166     233    1.66250
105     0.99260     1.02490     234    1.68750
106     0.98070     1.01284     235    1.71250
107     0.98510     1.01730     236    1.73750
108     0.98210     1.01426     237    1.76250
