翼型实验数据

实验日期：2015年05月25日10:40:24
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.85m/s  攻角：13.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0198kPa 来流静压：100.0467kPa 来流动压：973.1Pa
升力系数：1.2992 -0.0216 -0.0216   阻力系数： 0.0937

力矩系数：-0.0237 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.35610     -2.34577    001   0.00000
001     -2.62080     -2.61777    002   0.00050
002     -2.59650     -2.59280    003   0.00125
003     -2.58990     -2.58602    004   0.00250
004     -2.60380     -2.60030    005   0.00500
005     -2.57940     -2.57523    006   0.00750
006     -2.55150     -2.54656    007   0.01000
007     -2.76670     -2.76770    008   0.01500
008     -2.55250     -2.54759    009   0.02500
009     -2.62820     -2.62538    010   0.05000
010     -2.38170     -2.37207    012   0.10000
011     -2.20510     -2.19060    013   0.12500
012     -2.06340     -2.04499    014   0.15000
013     -1.98020     -1.95949    015   0.17500
014     -1.90280     -1.87996    016   0.20000
015     -1.79670     -1.77093    017   0.22500
016     -1.61330     -1.58247    019   0.27500
017     -1.38500     -1.34786    021   0.32500
018     -1.27580     -1.23565    022   0.35000
019     -1.10980     -1.06507    023   0.37500
020     -0.97050     -0.92192    024   0.40000
021     -0.78930     -0.73572    025   0.42500
022     -0.65020     -0.59278    026   0.45000
023     -0.56150     -0.50163    027   0.47500
024     -0.53020     -0.46947    028   0.50000
025     -0.51840     -0.45734    029   0.52500
026     -0.51900     -0.45796    030   0.55000
027     -0.51840     -0.45734    031   0.57500
028     -0.51950     -0.45847    032   0.60000
029     -0.52430     -0.46341    033   0.62500
030     -0.52520     -0.46433    034   0.65000
031     -0.52670     -0.46587    035   0.67500
032     -0.52810     -0.46731    036   0.70000
033     -0.53380     -0.47317    038   0.75000
034     -0.53570     -0.47512    040   0.80000
035     -0.53760     -0.47707    041   0.82500
036     -0.55010     -0.48992    042   0.85000
037     -0.54920     -0.48899    043   0.87500
038     -0.55510     -0.49506    044   0.90000
039     -0.55780     -0.49783    045   0.92500
040     -0.55980     -0.49989    046   0.95000
041     -0.54830     -0.48807    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.75530     -1.72838    096    0.00000
001     -0.87580     -0.82461    095    0.00050
002     -0.29970     -0.23261    094    0.00125
003     0.09190     0.16980    093    0.00250
004     0.35210     0.43718    092    0.00500
005     0.60990     0.70210    091    0.00750
006     0.77240     0.86908    090    0.01000
007     0.91290     1.01346    089    0.01500
008     0.90980     1.01028    088    0.02500
009     0.84960     0.94841    087    0.05000
010     0.72230     0.81760    086    0.07500
011     0.49080     0.57971    084    0.12500
012     0.39910     0.48548    083    0.15000
013     0.31540     0.39947    082    0.17500
014     0.25370     0.33607    081    0.20000
015     0.16510     0.24502    080    0.22500
016     0.10780     0.18614    079    0.25000
017     0.05970     0.13671    078    0.27500
018     0.03290     0.10917    077    0.30000
019     0.00040     0.07578    076    0.32500
020     -0.06360     0.01001    075    0.35000
021     -0.06700     0.00651    074    0.37500
022     -0.07100     0.00240    073    0.40000
023     -0.08240     -0.00931    072    0.42500
024     -0.08440     -0.01137    071    0.45000
025     -0.07830     -0.00510    070    0.47500
026     -0.05830     0.01546    069    0.50000
027     -0.02870     0.04587    068    0.52500
028     -0.01400     0.06098    067    0.55000
029     0.00630     0.08184    066    0.57500
030     0.02430     0.10033    065    0.60000
031     0.05620     0.13312    064    0.62500
032     0.10110     0.17925    063    0.65000
033     0.11760     0.19621    062    0.67500
034     0.15110     0.23063    061    0.70000
035     0.17600     0.25622    060    0.72500
036     0.19220     0.27287    059    0.75000
037     0.21250     0.29373    056    0.82500
038     0.21760     0.29897    055    0.85000
039     0.19010     0.27071    054    0.87500
040     0.16010     0.23988    053    0.90000
041     0.11180     0.19025    052    0.92500
042     0.00440     0.07989    051    0.95000
043     -0.11710     -0.04497    050    0.97500
044     -0.53500     -0.47440    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91370     1.01428     129    0.06250
001     0.91470     1.01531     130    0.08750
002     0.91170     1.01223     131    0.11250
003     0.91610     1.01675     132    0.13750
004     0.91600     1.01665     133    0.16250
005     0.90960     1.01007     134    0.18750
006     0.91730     1.01798     135    0.21250
007     0.91630     1.01696     136    0.23750
008     0.91510     1.01572     137    0.26250
009     0.91640     1.01706     138    0.28750
010     0.91130     1.01182     139    0.31250
011     0.91680     1.01747     140    0.33750
012     0.91710     1.01778     141    0.36250
013     0.91870     1.01942     142    0.38750
014     0.91720     1.01788     143    0.41250
015     0.91480     1.01541     144    0.43750
016     0.91650     1.01716     145    0.45250
017     0.91540     1.01603     146    0.46750
018     0.91480     1.01541     147    0.48250
019     0.91790     1.01860     148    0.49750
020     0.91380     1.01439     149    0.51250
021     0.91430     1.01490     150    0.52750
022     0.90130     1.00154     151    0.54250
023     0.91820     1.01891     152    0.55750
024     0.91390     1.01449     153    0.57250
025     0.91750     1.01819     154    0.58750
026     0.91520     1.01583     155    0.60250
027     0.91470     1.01531     156    0.61750
028     0.91600     1.01665     157    0.63250
029     0.91130     1.01182     158    0.64750
030     0.91270     1.01326     159    0.66250
031     0.91290     1.01346     160    0.67750
032     0.91390     1.01449     161    0.69250
033     0.90150     1.00175     162    0.70750
034     0.90710     1.00750     163    0.72250
035     0.90050     1.00072     164    0.73750
036     0.88310     0.98284     165    0.74750
037     0.89160     0.99157     166    0.75750
038     0.88550     0.98531     167    0.76750
039     0.87320     0.97267     168    0.77750
040     0.87030     0.96969     169    0.78750
041     0.85260     0.95150     170    0.79750
042     0.84150     0.94009     171    0.80750
043     0.82390     0.92201     172    0.81750
044     0.79420     0.89149     173    0.82750
045     0.78550     0.88255     174    0.83750
046     0.77300     0.86970     175    0.84750
047     0.74600     0.84195     176    0.85750
048     0.72510     0.82048     177    0.86750
049     0.71450     0.80959     178    0.87750
050     0.71310     0.80815     179    0.88750
051     0.69670     0.79129     180    0.89750
052     0.67620     0.77023     181    0.90750
053     0.65100     0.74433     182    0.91750
054     0.63470     0.72758     183    0.92750
055     0.62240     0.71494     184    0.93750
056     0.60960     0.70179     185    0.94750
057     0.60420     0.69624     186    0.95750
058     0.59750     0.68936     187    0.96750
059     0.58160     0.67302     188    0.97750
060     0.57990     0.67127     189    0.98750
061     0.58050     0.67189     190    0.99750
062     0.57870     0.67004     191    1.00750
063     0.57670     0.66798     192    1.01750
064     0.57060     0.66171     193    1.02750
065     0.56990     0.66099     194    1.03750
066     0.57770     0.66901     195    1.04750
067     0.59240     0.68412     196    1.05750
068     0.60250     0.69449     197    1.06750
069     0.61360     0.70590     198    1.07750
070     0.65820     0.75173     199    1.08750
071     0.68250     0.77670     200    1.09750
072     0.69970     0.79438     201    1.10750
073     0.70800     0.80291     202    1.11750
074     0.71880     0.81400     203    1.12750
075     0.72870     0.82418     204    1.13750
076     0.74690     0.84288     205    1.15250
077     0.77020     0.86682     206    1.16750
078     0.78900     0.88614     207    1.18250
079     0.79920     0.89662     208    1.19750
080     0.82240     0.92046     209    1.21250
081     0.85800     0.95705     210    1.22750
082     0.87940     0.97904     211    1.24250
083     0.88760     0.98746     212    1.25750
084     0.89540     0.99548     213    1.27250
085     0.89830     0.99846     214    1.28750
086     0.90720     1.00760     215    1.30250
087     0.91050     1.01100     216    1.31750
088     0.90920     1.00966     217    1.33250
089     0.91240     1.01295     218    1.34750
090     0.91280     1.01336     219    1.36250
091     0.90680     1.00719     220    1.37750
092     0.91290     1.01346     221    1.39250
093     0.91220     1.01274     222    1.40750
094     0.91200     1.01254     223    1.42250
095     0.91370     1.01428     224    1.43750
096     0.91320     1.01377     225    1.46250
097     0.91930     1.02004     226    1.48750
098     0.92070     1.02148     227    1.51250
099     0.91340     1.01398     228    1.53750
100     0.91300     1.01356     229    1.56250
101     0.91360     1.01418     230    1.58750
102     0.91880     1.01952     231    1.61250
103     0.89440     0.99445     232    1.63750
104     0.91480     1.01541     233    1.66250
105     0.91950     1.02024     234    1.68750
106     0.90850     1.00894     235    1.71250
107     0.91210     1.01264     236    1.73750
108     0.90930     1.00976     237    1.76250
109     0.91470     1.01531     238    1.78750
110     0.91840     1.01911     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08600     -0.01301      241    0.62500
001     -0.21910     -0.14978      242    0.93750
002     -0.13510     -0.06346      243    1.25000
003     -0.07990     -0.00674      244    1.56250
