翼型实验数据

实验日期：2015年05月25日10:45:29
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.92m/s  攻角：24.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.1001kPa 来流静压：100.1242kPa 来流动压：976.0Pa
升力系数：1.2242 -0.1485 -0.1485   阻力系数： 0.3336

力矩系数：-0.0949 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.63822    001   0.00000
001     -2.62080     -2.67731    002   0.00050
002     -2.59650     -2.65251    003   0.00125
003     -2.58990     -2.64577    004   0.00250
004     -2.60380     -2.65996    005   0.00500
005     -2.57940     -2.63505    006   0.00750
006     -2.55150     -2.60657    007   0.01000
007     -2.76670     -2.82625    008   0.01500
008     -2.55250     -2.60759    009   0.02500
009     -2.62820     -2.68487    010   0.05000
010     -1.92100     -1.96293    012   0.10000
011     -1.43130     -1.46303    013   0.12500
012     -1.00370     -1.02652    014   0.15000
013     -0.78130     -0.79949    015   0.17500
014     -0.67820     -0.69424    016   0.20000
015     -0.70080     -0.71731    017   0.22500
016     -0.69880     -0.71527    019   0.27500
017     -0.70130     -0.71782    021   0.32500
018     -0.70460     -0.72119    022   0.35000
019     -0.70630     -0.72292    023   0.37500
020     -0.71740     -0.73426    024   0.40000
021     -0.71620     -0.73303    025   0.42500
022     -0.72090     -0.73783    026   0.45000
023     -0.72920     -0.74630    027   0.47500
024     -0.73450     -0.75171    028   0.50000
025     -0.73860     -0.75590    029   0.52500
026     -0.74480     -0.76223    030   0.55000
027     -0.75110     -0.76866    031   0.57500
028     -0.75700     -0.77468    032   0.60000
029     -0.76400     -0.78183    033   0.62500
030     -0.76860     -0.78652    034   0.65000
031     -0.77190     -0.78989    035   0.67500
032     -0.77350     -0.79153    036   0.70000
033     -0.77780     -0.79591    038   0.75000
034     -0.77450     -0.79255    040   0.80000
035     -0.77680     -0.79489    041   0.82500
036     -0.78020     -0.79836    042   0.85000
037     -0.77300     -0.79101    043   0.87500
038     -0.76870     -0.78663    044   0.90000
039     -0.76330     -0.78111    045   0.92500
040     -0.75240     -0.76999    046   0.95000
041     -0.73130     -0.74845    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.68272    096    0.00000
001     -2.56540     -2.62076    095    0.00050
002     -1.83180     -1.87188    094    0.00125
003     -1.18000     -1.20649    093    0.00250
004     -0.71080     -0.72752    092    0.00500
005     -0.18260     -0.18831    091    0.00750
006     0.22170     0.22441    090    0.01000
007     0.73730     0.75075    089    0.01500
008     0.91350     0.93062    088    0.02500
009     0.99650     1.01535    087    0.05000
010     0.98270     1.00127    086    0.07500
011     0.82520     0.84048    084    0.12500
012     0.74170     0.75524    083    0.15000
013     0.66030     0.67215    082    0.17500
014     0.59320     0.60365    081    0.20000
015     0.49790     0.50636    080    0.22500
016     0.43250     0.43960    079    0.25000
017     0.36640     0.37213    078    0.27500
018     0.31980     0.32455    077    0.30000
019     0.27210     0.27586    076    0.32500
020     0.19250     0.19460    075    0.35000
021     0.16950     0.17112    074    0.37500
022     0.14690     0.14805    073    0.40000
023     0.11700     0.11753    072    0.42500
024     0.09550     0.09558    071    0.45000
025     0.08240     0.08221    070    0.47500
026     0.08330     0.08313    069    0.50000
027     0.10020     0.10038    068    0.52500
028     0.10080     0.10099    067    0.55000
029     0.10820     0.10855    066    0.57500
030     0.11950     0.12008    065    0.60000
031     0.13780     0.13876    064    0.62500
032     0.14300     0.14407    063    0.65000
033     0.16160     0.16306    062    0.67500
034     0.17920     0.18102    061    0.70000
035     0.19590     0.19807    060    0.72500
036     0.22410     0.22686    059    0.75000
037     0.22860     0.23145    056    0.82500
038     0.22690     0.22972    055    0.85000
039     0.18740     0.18940    054    0.87500
040     0.14610     0.14724    053    0.90000
041     0.08290     0.08272    052    0.92500
042     -0.05350     -0.05652    051    0.95000
043     -0.20770     -0.21394    050    0.97500
044     -0.73840     -0.75569    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     1.01540     1.03465     129    0.06250
001     1.01350     1.03271     130    0.08750
002     1.01240     1.03158     131    0.11250
003     1.01360     1.03281     132    0.13750
004     1.01450     1.03373     133    0.16250
005     1.00810     1.02720     134    0.18750
006     1.01650     1.03577     135    0.21250
007     1.01530     1.03455     136    0.23750
008     1.01310     1.03230     137    0.26250
009     1.01460     1.03383     138    0.28750
010     1.00980     1.02893     139    0.31250
011     1.01520     1.03444     140    0.33750
012     1.01480     1.03403     141    0.36250
013     1.01800     1.03730     142    0.38750
014     1.01700     1.03628     143    0.41250
015     1.01290     1.03210     144    0.43750
016     1.01430     1.03352     145    0.45250
017     1.01040     1.02954     146    0.46750
018     1.00500     1.02403     147    0.48250
019     1.00140     1.02036     148    0.49750
020     0.99030     1.00902     149    0.51250
021     0.97380     0.99218     150    0.52750
022     0.93730     0.95492     151    0.54250
023     0.92660     0.94400     152    0.55750
024     0.91220     0.92930     153    0.57250
025     0.91270     0.92981     154    0.58750
026     0.91490     0.93205     155    0.60250
027     0.91560     0.93277     156    0.61750
028     0.92260     0.93991     157    0.63250
029     0.91310     0.93022     158    0.64750
030     0.90190     0.91878     159    0.66250
031     0.86650     0.88264     160    0.67750
032     0.83690     0.85243     161    0.69250
033     0.81880     0.83395     162    0.70750
034     0.80760     0.82252     163    0.72250
035     0.78170     0.79608     164    0.73750
036     0.77250     0.78669     165    0.74750
037     0.76050     0.77444     166    0.75750
038     0.72790     0.74116     167    0.76750
039     0.70880     0.72166     168    0.77750
040     0.70230     0.71502     169    0.78750
041     0.68230     0.69461     170    0.79750
042     0.64540     0.65694     171    0.80750
043     0.67870     0.69093     172    0.81750
044     0.61620     0.62713     173    0.82750
045     0.61190     0.62274     174    0.83750
046     0.56210     0.57190     175    0.84750
047     0.54370     0.55312     176    0.85750
048     0.54910     0.55863     177    0.86750
049     0.43430     0.44144     178    0.87750
050     0.40870     0.41531     179    0.88750
051     0.40800     0.41459     180    0.89750
052     0.39090     0.39714     181    0.90750
053     0.36360     0.36927     182    0.91750
054     0.32640     0.33129     183    0.92750
055     0.30900     0.31353     184    0.93750
056     0.26810     0.27178     185    0.94750
057     0.27010     0.27382     186    0.95750
058     0.31670     0.32139     187    0.96750
059     0.24290     0.24605     188    0.97750
060     0.22990     0.23278     189    0.98750
061     0.21440     0.21696     190    0.99750
062     0.24350     0.24666     191    1.00750
063     0.20700     0.20940     192    1.01750
064     0.25620     0.25963     193    1.02750
065     0.20230     0.20461     194    1.03750
066     0.17850     0.18031     195    1.04750
067     0.13250     0.13335     196    1.05750
068     0.13400     0.13488     197    1.06750
069     0.11970     0.12028     198    1.07750
070     0.12150     0.12212     199    1.08750
071     0.11160     0.11202     200    1.09750
072     0.12730     0.12804     201    1.10750
073     0.12910     0.12988     202    1.11750
074     0.15060     0.15183     203    1.12750
075     0.15050     0.15173     204    1.13750
076     0.14430     0.14540     205    1.15250
077     0.14310     0.14417     206    1.16750
078     0.16690     0.16847     207    1.18250
079     0.16210     0.16357     208    1.19750
080     0.20240     0.20471     209    1.21250
081     0.25240     0.25575     210    1.22750
082     0.26290     0.26647     211    1.24250
083     0.29180     0.29597     212    1.25750
084     0.31820     0.32292     213    1.27250
085     0.35420     0.35967     214    1.28750
086     0.37580     0.38172     215    1.30250
087     0.41060     0.41725     216    1.31750
088     0.41400     0.42072     217    1.33250
089     0.44960     0.45706     218    1.34750
090     0.47520     0.48319     219    1.36250
091     0.48700     0.49524     220    1.37750
092     0.54240     0.55179     221    1.39250
093     0.58670     0.59702     222    1.40750
094     0.61350     0.62437     223    1.42250
095     0.67290     0.68501     224    1.43750
096     0.71300     0.72595     225    1.46250
097     0.74500     0.75861     226    1.48750
098     0.76470     0.77872     227    1.51250
099     0.78330     0.79771     228    1.53750
100     0.76840     0.78250     229    1.56250
101     0.77470     0.78893     230    1.58750
