翼型实验数据

实验日期：2015年05月25日10:38:31
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 41.06m/s  攻角：8.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0100kPa 来流静压：100.0271kPa 来流动压：982.9Pa
升力系数：1.3928 -0.0024 -0.0024   阻力系数： 0.0172

力矩系数：-0.0393 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.18160     -1.11106    001   0.00000
001     -1.81300     -1.75450    002   0.00050
002     -2.04730     -1.99327    003   0.00125
003     -2.31440     -2.26547    004   0.00250
004     -2.60380     -2.56039    005   0.00500
005     -2.57940     -2.53553    006   0.00750
006     -2.55150     -2.50709    007   0.01000
007     -2.76670     -2.72640    008   0.01500
008     -2.55250     -2.50811    009   0.02500
009     -2.48390     -2.43820    010   0.05000
010     -2.18860     -2.13727    012   0.10000
011     -2.08850     -2.03526    013   0.12500
012     -1.97440     -1.91898    014   0.15000
013     -1.97070     -1.91521    015   0.17500
014     -1.96240     -1.90675    016   0.20000
015     -1.92740     -1.87109    017   0.22500
016     -1.87020     -1.81280    019   0.27500
017     -1.78220     -1.72312    021   0.32500
018     -1.75240     -1.69275    022   0.35000
019     -1.66170     -1.60032    023   0.37500
020     -1.61710     -1.55487    024   0.40000
021     -1.52550     -1.46152    025   0.42500
022     -1.43120     -1.36542    026   0.45000
023     -1.34630     -1.27890    027   0.47500
024     -1.25340     -1.18423    028   0.50000
025     -1.13710     -1.06571    029   0.52500
026     -1.02820     -0.95473    030   0.55000
027     -0.94640     -0.87137    031   0.57500
028     -0.85700     -0.78027    032   0.60000
029     -0.76640     -0.68794    033   0.62500
030     -0.69500     -0.61518    034   0.65000
031     -0.61930     -0.53803    035   0.67500
032     -0.54670     -0.46405    036   0.70000
033     -0.41870     -0.33361    038   0.75000
034     -0.31740     -0.23037    040   0.80000
035     -0.27450     -0.18665    041   0.82500
036     -0.24500     -0.15659    042   0.85000
037     -0.21410     -0.12510    043   0.87500
038     -0.19160     -0.10217    044   0.90000
039     -0.17320     -0.08342    045   0.92500
040     -0.15970     -0.06966    046   0.95000
041     -0.13790     -0.04745    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.69610     -0.61630    096    0.00000
001     -0.04920     0.04294    095    0.00050
002     0.33150     0.43091    094    0.00125
003     0.57810     0.68221    093    0.00250
004     0.72600     0.83293    092    0.00500
005     0.84880     0.95808    091    0.00750
006     0.89800     1.00821    090    0.01000
007     0.89320     1.00332    089    0.01500
008     0.82390     0.93270    088    0.02500
009     0.71120     0.81785    087    0.05000
010     0.55340     0.65704    086    0.07500
011     0.31580     0.41491    084    0.12500
012     0.23040     0.32788    083    0.15000
013     0.15430     0.25033    082    0.17500
014     0.10060     0.19560    081    0.20000
015     0.02110     0.11458    080    0.22500
016     -0.02670     0.06587    079    0.25000
017     -0.06070     0.03122    078    0.27500
018     -0.07390     0.01777    077    0.30000
019     -0.09520     -0.00393    076    0.32500
020     -0.14720     -0.05693    075    0.35000
021     -0.13880     -0.04837    074    0.37500
022     -0.13110     -0.04052    073    0.40000
023     -0.12950     -0.03889    072    0.42500
024     -0.11970     -0.02890    071    0.45000
025     -0.10110     -0.00995    070    0.47500
026     -0.07260     0.01910    069    0.50000
027     -0.04430     0.04794    068    0.52500
028     -0.03010     0.06241    067    0.55000
029     0.03220     0.12590    066    0.57500
030     0.07520     0.16972    065    0.60000
031     0.10670     0.20182    064    0.62500
032     0.12810     0.22363    063    0.65000
033     0.15570     0.25175    062    0.67500
034     0.19680     0.29364    061    0.70000
035     0.23010     0.32757    060    0.72500
036     0.25090     0.34877    059    0.75000
037     0.29270     0.39137    056    0.82500
038     0.30620     0.40512    055    0.85000
039     0.29090     0.38953    054    0.87500
040     0.27740     0.37577    053    0.90000
041     0.24930     0.34714    052    0.92500
042     0.18180     0.27835    051    0.95000
043     0.11260     0.20783    050    0.97500
044     -0.13150     -0.04093    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
