翼型实验数据

实验日期：2015年05月25日10:44:40
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.92m/s  攻角：22.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0719kPa 来流静压：100.0961kPa 来流动压：975.8Pa
升力系数：1.2117 -0.1198 -0.1198   阻力系数： 0.2965

力矩系数：-0.0740 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.62213    001   0.00000
001     -2.62080     -2.66138    002   0.00050
002     -2.59650     -2.63648    003   0.00125
003     -2.58990     -2.62971    004   0.00250
004     -2.60380     -2.64396    005   0.00500
005     -2.57940     -2.61895    006   0.00750
006     -2.55150     -2.59036    007   0.01000
007     -2.76670     -2.81090    008   0.01500
008     -2.55250     -2.59138    009   0.02500
009     -2.62820     -2.66896    010   0.05000
010     -2.21370     -2.24417    012   0.10000
011     -1.80970     -1.83015    013   0.12500
012     -1.44300     -1.45434    014   0.15000
013     -1.13570     -1.13942    015   0.17500
014     -0.80480     -0.80030    016   0.20000
015     -0.70060     -0.69352    017   0.22500
016     -0.65380     -0.64556    019   0.27500
017     -0.65170     -0.64340    021   0.32500
018     -0.65260     -0.64433    022   0.35000
019     -0.65630     -0.64812    023   0.37500
020     -0.66570     -0.65775    024   0.40000
021     -0.66470     -0.65673    025   0.42500
022     -0.66880     -0.66093    026   0.45000
023     -0.67430     -0.66656    027   0.47500
024     -0.67930     -0.67169    028   0.50000
025     -0.68300     -0.67548    029   0.52500
026     -0.68960     -0.68224    030   0.55000
027     -0.69610     -0.68891    031   0.57500
028     -0.70170     -0.69464    032   0.60000
029     -0.71000     -0.70315    033   0.62500
030     -0.71350     -0.70674    034   0.65000
031     -0.71750     -0.71084    035   0.67500
032     -0.72100     -0.71442    036   0.70000
033     -0.72890     -0.72252    038   0.75000
034     -0.72800     -0.72160    040   0.80000
035     -0.72850     -0.72211    041   0.82500
036     -0.73410     -0.72785    042   0.85000
037     -0.72860     -0.72221    043   0.87500
038     -0.72700     -0.72057    044   0.90000
039     -0.72470     -0.71822    045   0.92500
040     -0.71710     -0.71043    046   0.95000
041     -0.69760     -0.69044    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.66681    096    0.00000
001     -2.49280     -2.53020    095    0.00050
002     -1.61430     -1.62990    094    0.00125
003     -0.99030     -0.99041    093    0.00250
004     -0.54670     -0.53580    092    0.00500
005     -0.05420     -0.03107    091    0.00750
006     0.31470     0.34698    090    0.01000
007     0.77130     0.81492    089    0.01500
008     0.91730     0.96454    088    0.02500
009     0.97480     1.02347    087    0.05000
010     0.93980     0.98760    086    0.07500
011     0.76520     0.80867    084    0.12500
012     0.67830     0.71961    083    0.15000
013     0.59470     0.63393    082    0.17500
014     0.52740     0.56496    081    0.20000
015     0.43300     0.46822    080    0.22500
016     0.36860     0.40222    079    0.25000
017     0.30390     0.33592    078    0.27500
018     0.26020     0.29113    077    0.30000
019     0.21370     0.24348    076    0.32500
020     0.13640     0.16426    075    0.35000
021     0.11660     0.14397    074    0.37500
022     0.09620     0.12306    073    0.40000
023     0.06960     0.09580    072    0.42500
024     0.05060     0.07633    071    0.45000
025     0.04140     0.06690    070    0.47500
026     0.04580     0.07141    069    0.50000
