翼型实验数据

实验日期：2015年05月25日10:42:21
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.87m/s  攻角：17.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0312kPa 来流静压：100.0574kPa 来流动压：973.7Pa
升力系数：1.2698 -0.0589 -0.0589   阻力系数： 0.1928

力矩系数：-0.0285 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.58590    001   0.00000
001     -2.62080     -2.62519    002   0.00050
002     -2.59650     -2.60026    003   0.00125
003     -2.58990     -2.59349    004   0.00250
004     -2.60380     -2.60775    005   0.00500
005     -2.57940     -2.58272    006   0.00750
006     -2.55150     -2.55411    007   0.01000
007     -2.76670     -2.77483    008   0.01500
008     -2.55250     -2.55513    009   0.02500
009     -2.62820     -2.63278    010   0.05000
010     -2.55300     -2.55565    012   0.10000
011     -2.28480     -2.28057    013   0.12500
012     -2.07110     -2.06139    014   0.15000
013     -1.92270     -1.90918    015   0.17500
014     -1.77810     -1.76087    016   0.20000
015     -1.61790     -1.59656    017   0.22500
016     -1.29770     -1.26815    019   0.27500
017     -0.90670     -0.86712    021   0.32500
018     -0.73440     -0.69040    022   0.35000
019     -0.61520     -0.56814    023   0.37500
020     -0.57420     -0.52609    024   0.40000
021     -0.55420     -0.50557    025   0.42500
022     -0.54880     -0.50004    026   0.45000
023     -0.54880     -0.50004    027   0.47500
024     -0.54780     -0.49901    028   0.50000
025     -0.54670     -0.49788    029   0.52500
026     -0.55170     -0.50301    030   0.55000
027     -0.55360     -0.50496    031   0.57500
028     -0.56120     -0.51275    032   0.60000
029     -0.56950     -0.52127    033   0.62500
030     -0.57330     -0.52516    034   0.65000
031     -0.58000     -0.53204    035   0.67500
032     -0.58470     -0.53686    036   0.70000
033     -0.59210     -0.54445    038   0.75000
034     -0.59590     -0.54834    040   0.80000
035     -0.59760     -0.55009    041   0.82500
036     -0.60630     -0.55901    042   0.85000
037     -0.60130     -0.55388    043   0.87500
038     -0.60360     -0.55624    044   0.90000
039     -0.59900     -0.55152    045   0.92500
040     -0.59450     -0.54691    046   0.95000
041     -0.57330     -0.52516    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.63062    096    0.00000
001     -1.71610     -1.69728    095    0.00050
002     -0.96610     -0.92804    094    0.00125
003     -0.44610     -0.39470    093    0.00250
004     -0.08500     -0.02434    092    0.00500
005     0.29610     0.36654    091    0.00750
006     0.56620     0.64357    090    0.01000
007     0.86160     0.94654    089    0.01500
008     0.92850     1.01516    088    0.02500
009     0.92370     1.01024    087    0.05000
010     0.83650     0.92080    086    0.07500
011     0.62660     0.70551    084    0.12500
012     0.53540     0.61198    083    0.15000
013     0.44950     0.52387    082    0.17500
014     0.38420     0.45690    081    0.20000
015     0.29220     0.36254    080    0.22500
016     0.23070     0.29946    079    0.25000
017     0.17360     0.24089    078    0.27500
018     0.13800     0.20438    077    0.30000
019     0.09750     0.16284    076    0.32500
020     0.02770     0.09125    075    0.35000
021     0.01580     0.07905    074    0.37500
022     0.00440     0.06735    073    0.40000
023     -0.01460     0.04787    072    0.42500
024     -0.02480     0.03741    071    0.45000
