翼型实验数据

实验日期：2015年05月25日10:39:15
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.98m/s  攻角：10.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0149kPa 来流静压：100.0356kPa 来流动压：979.3Pa
升力系数：1.3466 -0.0146 -0.0146   阻力系数： 0.0831

力矩系数：-0.0391 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.65570     -1.59589    001   0.00000
001     -2.32790     -2.28066    002   0.00050
002     -2.55420     -2.51119    003   0.00125
003     -2.58990     -2.54756    004   0.00250
004     -2.60380     -2.56172    005   0.00500
005     -2.57940     -2.53686    006   0.00750
006     -2.55150     -2.50844    007   0.01000
007     -2.76670     -2.72766    008   0.01500
008     -2.55250     -2.50946    009   0.02500
009     -2.62820     -2.58657    010   0.05000
010     -2.27210     -2.22382    012   0.10000
011     -2.12450     -2.07346    013   0.12500
012     -2.03270     -1.97994    014   0.15000
013     -1.99390     -1.94042    015   0.17500
014     -1.95670     -1.90252    016   0.20000
015     -1.89320     -1.83783    017   0.22500
016     -1.77700     -1.71946    019   0.27500
017     -1.63030     -1.57002    021   0.32500
018     -1.56230     -1.50075    022   0.35000
019     -1.43860     -1.37474    023   0.37500
020     -1.35160     -1.28611    024   0.40000
021     -1.21910     -1.15113    025   0.42500
022     -1.08420     -1.01371    026   0.45000
023     -0.93340     -0.86009    027   0.47500
024     -0.78860     -0.71259    028   0.50000
025     -0.65210     -0.57353    029   0.52500
026     -0.58740     -0.50762    030   0.55000
027     -0.55040     -0.46993    031   0.57500
028     -0.54660     -0.46606    032   0.60000
029     -0.54480     -0.46423    033   0.62500
030     -0.54750     -0.46698    034   0.65000
031     -0.54950     -0.46902    035   0.67500
032     -0.55250     -0.47207    036   0.70000
033     -0.55500     -0.47462    038   0.75000
034     -0.53740     -0.45669    040   0.80000
035     -0.52650     -0.44559    041   0.82500
036     -0.52340     -0.44243    042   0.85000
037     -0.51190     -0.43071    043   0.87500
038     -0.50390     -0.42256    044   0.90000
039     -0.49510     -0.41360    045   0.92500
040     -0.48560     -0.40392    046   0.95000
041     -0.45940     -0.37723    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.11720     -1.04733    096    0.00000
001     -0.37000     -0.28616    095    0.00050
002     0.09230     0.18478    094    0.00125
003     0.39820     0.49640    093    0.00250
004     0.59250     0.69433    092    0.00500
005     0.77070     0.87586    091    0.00750
006     0.86510     0.97203    090    0.01000
