翼型实验数据

实验日期：2015年05月25日10:42:24
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.87m/s  攻角：17.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0313kPa 来流静压：100.0578kPa 来流动压：973.6Pa
升力系数：1.2563 -0.0637 -0.0637   阻力系数： 0.2083

力矩系数：-0.0288 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.58499    001   0.00000
001     -2.62080     -2.62425    002   0.00050
002     -2.59650     -2.59934    003   0.00125
003     -2.58990     -2.59257    004   0.00250
004     -2.60380     -2.60682    005   0.00500
005     -2.57940     -2.58181    006   0.00750
006     -2.55150     -2.55321    007   0.01000
007     -2.76670     -2.77380    008   0.01500
008     -2.55250     -2.55424    009   0.02500
009     -2.62820     -2.63183    010   0.05000
010     -2.53990     -2.54132    012   0.10000
011     -2.27390     -2.26866    013   0.12500
012     -2.05540     -2.04468    014   0.15000
013     -1.90420     -1.88969    015   0.17500
014     -1.75600     -1.73778    016   0.20000
015     -1.60280     -1.58074    017   0.22500
016     -1.26760     -1.23715    019   0.27500
017     -0.86920     -0.82877    021   0.32500
018     -0.69360     -0.64877    022   0.35000
019     -0.59400     -0.54667    023   0.37500
020     -0.56350     -0.51541    024   0.40000
021     -0.54720     -0.49870    025   0.42500
022     -0.54380     -0.49521    026   0.45000
023     -0.54300     -0.49439    027   0.47500
024     -0.54330     -0.49470    028   0.50000
025     -0.54480     -0.49624    029   0.52500
026     -0.55010     -0.50167    030   0.55000
027     -0.55450     -0.50618    031   0.57500
028     -0.56280     -0.51469    032   0.60000
029     -0.57130     -0.52340    033   0.62500
030     -0.57640     -0.52863    034   0.65000
031     -0.58160     -0.53396    035   0.67500
032     -0.58660     -0.53909    036   0.70000
033     -0.59510     -0.54780    038   0.75000
034     -0.59860     -0.55139    040   0.80000
035     -0.59950     -0.55231    041   0.82500
036     -0.60740     -0.56041    042   0.85000
037     -0.60160     -0.55446    043   0.87500
038     -0.60290     -0.55579    044   0.90000
039     -0.59740     -0.55016    045   0.92500
040     -0.59030     -0.54288    046   0.95000
041     -0.56590     -0.51787    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.62968    096    0.00000
001     -1.70640     -1.68694    095    0.00050
002     -0.95870     -0.92051    094    0.00125
003     -0.43920     -0.38799    093    0.00250
004     -0.08050     -0.02031    092    0.00500
005     0.30100     0.37075    091    0.00750
006     0.56910     0.64557    090    0.01000
007     0.86350     0.94734    089    0.01500
008     0.92870     1.01418    088    0.02500
009     0.92370     1.00905    087    0.05000
010     0.83660     0.91977    086    0.07500
011     0.62680     0.70471    084    0.12500
012     0.53540     0.61102    083    0.15000
013     0.44920     0.52266    082    0.17500
014     0.38470     0.45655    081    0.20000
015     0.29150     0.36101    080    0.22500
016     0.23130     0.29930    079    0.25000
017     0.17410     0.24067    078    0.27500
018     0.13780     0.20346    077    0.30000
019     0.09800     0.16267    076    0.32500
020     0.02710     0.08999    075    0.35000
021     0.01620     0.07882    074    0.37500
022     0.00380     0.06611    073    0.40000
023     -0.01470     0.04714    072    0.42500
024     -0.02530     0.03628    071    0.45000
