翼型实验数据

实验日期：2015年05月25日10:42:48
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.78m/s  攻角：18.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0407kPa 来流静压：100.0712kPa 来流动压：969.5Pa
升力系数：1.2618 -0.0731 -0.0731   阻力系数： 0.2250

力矩系数：-0.0358 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.60307    001   0.00000
001     -2.62080     -2.64246    002   0.00050
002     -2.59650     -2.61747    003   0.00125
003     -2.58990     -2.61068    004   0.00250
004     -2.60380     -2.62497    005   0.00500
005     -2.57940     -2.59988    006   0.00750
006     -2.55150     -2.57118    007   0.01000
007     -2.76670     -2.79252    008   0.01500
008     -2.55250     -2.57221    009   0.02500
009     -2.62820     -2.65007    010   0.05000
010     -2.55290     -2.57262    012   0.10000
011     -2.26200     -2.27343    013   0.12500
012     -2.02410     -2.02875    014   0.15000
013     -1.85390     -1.85369    015   0.17500
014     -1.68120     -1.67607    016   0.20000
015     -1.50720     -1.49711    017   0.22500
016     -1.12030     -1.09918    019   0.27500
017     -0.71370     -0.68099    021   0.32500
018     -0.60990     -0.57423    022   0.35000
019     -0.57540     -0.53874    023   0.37500
020     -0.57040     -0.53360    024   0.40000
021     -0.56180     -0.52476    025   0.42500
022     -0.56040     -0.52332    026   0.45000
023     -0.56170     -0.52465    027   0.47500
024     -0.56450     -0.52753    028   0.50000
025     -0.56690     -0.53000    029   0.52500
026     -0.57410     -0.53741    030   0.55000
027     -0.57830     -0.54173    031   0.57500
028     -0.58640     -0.55006    032   0.60000
029     -0.59470     -0.55859    033   0.62500
030     -0.60090     -0.56497    034   0.65000
031     -0.60580     -0.57001    035   0.67500
032     -0.61020     -0.57454    036   0.70000
033     -0.62020     -0.58482    038   0.75000
034     -0.62430     -0.58904    040   0.80000
035     -0.62710     -0.59192    041   0.82500
036     -0.63630     -0.60138    042   0.85000
037     -0.63060     -0.59552    043   0.87500
038     -0.63160     -0.59655    044   0.90000
039     -0.62550     -0.59027    045   0.92500
040     -0.61950     -0.58410    046   0.95000
041     -0.59370     -0.55757    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.64791    096    0.00000
001     -1.92690     -1.92878    095    0.00050
002     -1.13750     -1.11687    094    0.00125
003     -0.58850     -0.55222    093    0.00250
004     -0.20450     -0.15727    092    0.00500
005     0.20800     0.26699    091    0.00750
006     0.50390     0.57133    090    0.01000
007     0.83950     0.91650    089    0.01500
008     0.92530     1.00474    088    0.02500
009     0.93520     1.01492    087    0.05000
010     0.86070     0.93830    086    0.07500
011     0.65860     0.73044    084    0.12500
012     0.56820     0.63746    083    0.15000
013     0.48300     0.54983    082    0.17500
014     0.41680     0.48174    081    0.20000
015     0.32520     0.38753    080    0.22500
016     0.26320     0.32376    079    0.25000
017     0.20490     0.26380    078    0.27500
