翼型实验数据

实验日期：2015年05月25日10:35:51
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.94m/s  攻角：2.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0084kPa 来流静压：100.0306kPa 来流动压：977.8Pa
升力系数：0.8174 -0.0003 -0.0003   阻力系数： 0.0079

力矩系数：-0.0934 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.57130     0.67574    001   0.00000
001     0.26260     0.36003    002   0.00050
002     0.08400     0.17737    003   0.00125
003     -0.13210     -0.04364    004   0.00250
004     -0.44310     -0.36170    005   0.00500
005     -0.56720     -0.48862    006   0.00750
006     -0.75670     -0.68243    007   0.01000
007     -0.85490     -0.78286    008   0.01500
008     -0.96500     -0.89546    009   0.02500
009     -1.03700     -0.96909    010   0.05000
010     -1.14300     -1.07750    012   0.10000
011     -1.18340     -1.11882    013   0.12500
012     -1.22600     -1.16239    014   0.15000
013     -1.28280     -1.22048    015   0.17500
014     -1.28860     -1.22641    016   0.20000
015     -1.34520     -1.28429    017   0.22500
016     -1.38800     -1.32807    019   0.27500
017     -1.38500     -1.32500    021   0.32500
018     -1.38300     -1.32295    022   0.35000
019     -1.34360     -1.28266    023   0.37500
020     -1.32910     -1.26783    024   0.40000
021     -1.28490     -1.22262    025   0.42500
022     -1.23690     -1.17353    026   0.45000
023     -1.19510     -1.13078    027   0.47500
024     -1.12860     -1.06277    028   0.50000
025     -0.96790     -0.89842    029   0.52500
026     -0.89310     -0.82192    030   0.55000
027     -0.85160     -0.77948    031   0.57500
028     -0.78990     -0.71638    032   0.60000
029     -0.71140     -0.63610    033   0.62500
030     -0.67430     -0.59816    034   0.65000
031     -0.61220     -0.53464    035   0.67500
032     -0.55370     -0.47482    036   0.70000
033     -0.45120     -0.36999    038   0.75000
034     -0.35650     -0.27314    040   0.80000
035     -0.31240     -0.22803    041   0.82500
036     -0.27450     -0.18927    042   0.85000
037     -0.22720     -0.14090    043   0.87500
038     -0.19510     -0.10807    044   0.90000
039     -0.14620     -0.05806    045   0.92500
040     -0.09970     -0.01050    046   0.95000
041     0.01860     0.11048    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.75010     0.85860    096    0.00000
001     0.88570     0.99728    095    0.00050
002     0.90580     1.01784    094    0.00125
003     0.87920     0.99063    093    0.00250
004     0.83280     0.94318    092    0.00500
005     0.73320     0.84132    091    0.00750
006     0.63230     0.73812    090    0.01000
007     0.43380     0.53511    089    0.01500
008     0.30410     0.40247    088    0.02500
009     0.16140     0.25653    087    0.05000
010     0.00880     0.10046    086    0.07500
011     -0.17730     -0.08987    084    0.12500
012     -0.23790     -0.15184    083    0.15000
013     -0.29080     -0.20594    082    0.17500
014     -0.32480     -0.24072    081    0.20000
015     -0.38070     -0.29789    080    0.22500
016     -0.41190     -0.32979    079    0.25000
017     -0.41950     -0.33757    078    0.27500
018     -0.40670     -0.32448    077    0.30000
019     -0.40650     -0.32427    076    0.32500
020     -0.43940     -0.35792    075    0.35000
021     -0.41010     -0.32795    074    0.37500
022     -0.38180     -0.29901    073    0.40000
023     -0.36110     -0.27784    072    0.42500
024     -0.33490     -0.25105    071    0.45000
025     -0.30820     -0.22374    070    0.47500
026     -0.28120     -0.19613    069    0.50000
027     -0.15210     -0.06409    068    0.52500
028     -0.12100     -0.03229    067    0.55000
029     -0.08440     0.00514    066    0.57500
030     -0.03970     0.05086    065    0.60000
031     0.01050     0.10220    064    0.62500
032     0.04460     0.13707    063    0.65000
033     0.08590     0.17931    062    0.67500
034     0.13650     0.23106    061    0.70000
035     0.17780     0.27330    060    0.72500
036     0.20650     0.30265    059    0.75000
037     0.26920     0.36678    056    0.82500
038     0.28830     0.38631    055    0.85000
039     0.28300     0.38089    054    0.87500
040     0.27940     0.37721    053    0.90000
041     0.26440     0.36187    052    0.92500
042     0.22140     0.31789    051    0.95000
043     0.18760     0.28332    050    0.97500
044     0.07980     0.17307    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.90220     1.01415     129    0.06250
001     0.90370     1.01569     130    0.08750
002     0.90180     1.01375     131    0.11250
003     0.90340     1.01538     132    0.13750
004     0.90450     1.01651     133    0.16250
005     0.89910     1.01098     134    0.18750
006     0.90570     1.01773     135    0.21250
007     0.90490     1.01692     136    0.23750
008     0.90270     1.01467     137    0.26250
009     0.90470     1.01671     138    0.28750
010     0.90000     1.01190     139    0.31250
011     0.90480     1.01681     140    0.33750
012     0.90470     1.01671     141    0.36250
013     0.90730     1.01937     142    0.38750
014     0.90660     1.01865     143    0.41250
015     0.90260     1.01456     144    0.43750
016     0.90610     1.01814     145    0.45250
017     0.90510     1.01712     146    0.46750
018     0.90230     1.01426     147    0.48250
019     0.90570     1.01773     148    0.49750
020     0.90220     1.01415     149    0.51250
021     0.90370     1.01569     150    0.52750
022     0.88900     1.00065     151    0.54250
023     0.90750     1.01957     152    0.55750
024     0.90100     1.01293     153    0.57250
025     0.90580     1.01784     154    0.58750
026     0.90360     1.01559     155    0.60250
027     0.90500     1.01702     156    0.61750
028     0.90470     1.01671     157    0.63250
029     0.90080     1.01272     158    0.64750
030     0.90340     1.01538     159    0.66250
031     0.90110     1.01303     160    0.67750
032     0.90360     1.01559     161    0.69250
033     0.89460     1.00638     162    0.70750
034     0.90080     1.01272     163    0.72250
035     0.90040     1.01231     164    0.73750
036     0.88830     0.99994     165    0.74750
037     0.89900     1.01088     166    0.75750
038     0.90100     1.01293     167    0.76750
039     0.89300     1.00475     168    0.77750
040     0.89920     1.01109     169    0.78750
041     0.89840     1.01027     170    0.79750
042     0.90530     1.01732     171    0.80750
043     0.90270     1.01467     172    0.81750
044     0.89640     1.00822     173    0.82750
045     0.89920     1.01109     174    0.83750
046     0.90300     1.01497     175    0.84750
047     0.90010     1.01201     176    0.85750
048     0.89730     1.00914     177    0.86750
049     0.90110     1.01303     178    0.87750
050     0.90300     1.01497     179    0.88750
051     0.89930     1.01119     180    0.89750
052     0.90100     1.01293     181    0.90750
053     0.89510     1.00689     182    0.91750
054     0.86730     0.97846     183    0.92750
055     0.81870     0.92876     184    0.93750
056     0.76180     0.87057     185    0.94750
057     0.73800     0.84622     186    0.95750
058     0.74200     0.85032     187    0.96750
059     0.78320     0.89245     188    0.97750
060     0.84910     0.95985     189    0.98750
061     0.87940     0.99084     190    0.99750
062     0.89850     1.01037     191    1.00750
063     0.90180     1.01375     192    1.01750
064     0.89410     1.00587     193    1.02750
065     0.89380     1.00556     194    1.03750
066     0.89990     1.01180     195    1.04750
067     0.89610     1.00792     196    1.05750
068     0.89770     1.00955     197    1.06750
069     0.89810     1.00996     198    1.07750
070     0.90320     1.01518     199    1.08750
071     0.89990     1.01180     200    1.09750
072     0.89550     1.00730     201    1.10750
073     0.89530     1.00710     202    1.11750
074     0.89790     1.00976     203    1.12750
075     0.89650     1.00832     204    1.13750
076     0.90110     1.01303     205    1.15250
077     0.89880     1.01068     206    1.16750
078     0.89770     1.00955     207    1.18250
079     0.89690     1.00873     208    1.19750
080     0.89490     1.00669     209    1.21250
081     0.89820     1.01006     210    1.22750
082     0.89900     1.01088     211    1.24250
083     0.89860     1.01047     212    1.25750
084     0.90070     1.01262     213    1.27250
085     0.89670     1.00853     214    1.28750
086     0.89840     1.01027     215    1.30250
087     0.89960     1.01150     216    1.31750
088     0.89740     1.00925     217    1.33250
089     0.89820     1.01006     218    1.34750
090     0.89860     1.01047     219    1.36250
091     0.89330     1.00505     220    1.37750
092     0.89770     1.00955     221    1.39250
093     0.89780     1.00965     222    1.40750
094     0.89830     1.01017     223    1.42250
095     0.90120     1.01313     224    1.43750
096     0.89800     1.00986     225    1.46250
097     0.90440     1.01640     226    1.48750
098     0.90430     1.01630     227    1.51250
099     0.89870     1.01057     228    1.53750
100     0.89780     1.00965     229    1.56250
101     0.89890     1.01078     230    1.58750
102     0.90410     1.01610     231    1.61250
103     0.87940     0.99084     232    1.63750
104     0.90100     1.01293     233    1.66250
105     0.90580     1.01784     234    1.68750
106     0.89360     1.00536     235    1.71250
107     0.89850     1.01037     236    1.73750
108     0.89470     1.00648     237    1.76250
109     0.90130     1.01323     238    1.78750
110     0.90410     1.01610     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08050     0.00913      241    0.62500
001     -0.11550     -0.02666      242    0.93750
002     -0.13550     -0.04712      243    1.25000
003     -0.08300     0.00658      244    1.56250
