翼型实验数据

实验日期：2015年05月25日10:40:00
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 41.29m/s  攻角：12.00  雷诺数：2.02E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0300kPa 来流静压：100.0359kPa 来流动压：994.0Pa
升力系数：1.3518 -0.0180 -0.0180   阻力系数： 0.0849

力矩系数：-0.0383 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.17470     -2.10057    001   0.00000
001     -2.62080     -2.54897    002   0.00050
002     -2.59650     -2.52454    003   0.00125
003     -2.58990     -2.51791    004   0.00250
004     -2.60380     -2.53188    005   0.00500
005     -2.57940     -2.50735    006   0.00750
006     -2.55150     -2.47931    007   0.01000
007     -2.76670     -2.69562    008   0.01500
008     -2.55250     -2.48031    009   0.02500
009     -2.62820     -2.55640    010   0.05000
010     -2.40260     -2.32964    012   0.10000
011     -2.24870     -2.17495    013   0.12500
012     -2.12040     -2.04599    014   0.15000
013     -2.05570     -1.98095    015   0.17500
014     -1.99440     -1.91934    016   0.20000
015     -1.89850     -1.82294    017   0.22500
016     -1.74760     -1.67126    019   0.27500
017     -1.55450     -1.47717    021   0.32500
018     -1.46310     -1.38530    022   0.35000
019     -1.32640     -1.24789    023   0.37500
020     -1.20560     -1.12647    024   0.40000
021     -1.04760     -0.96765    025   0.42500
022     -0.87470     -0.79386    026   0.45000
023     -0.73710     -0.65555    027   0.47500
024     -0.62840     -0.54629    028   0.50000
025     -0.58410     -0.50176    029   0.52500
026     -0.57130     -0.48890    030   0.55000
027     -0.56980     -0.48739    031   0.57500
028     -0.56850     -0.48608    032   0.60000
029     -0.57470     -0.49232    033   0.62500
030     -0.57420     -0.49181    034   0.65000
031     -0.57930     -0.49694    035   0.67500
032     -0.58170     -0.49935    036   0.70000
033     -0.58630     -0.50398    038   0.75000
034     -0.58550     -0.50317    040   0.80000
035     -0.58600     -0.50367    041   0.82500
036     -0.59240     -0.51011    042   0.85000
037     -0.58870     -0.50639    043   0.87500
038     -0.59000     -0.50769    044   0.90000
039     -0.59000     -0.50769    045   0.92500
040     -0.58700     -0.50468    046   0.95000
041     -0.56680     -0.48437    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.58410     -1.50692    096    0.00000
001     -0.72610     -0.64450    095    0.00050
002     -0.17570     -0.09126    094    0.00125
003     0.19790     0.28427    093    0.00250
004     0.44020     0.52782    092    0.00500
005     0.67880     0.76765    091    0.00750
006     0.82170     0.91128    090    0.01000
007     0.93450     1.02467    089    0.01500
008     0.91790     1.00798    088    0.02500
009     0.84550     0.93521    087    0.05000
010     0.70750     0.79650    086    0.07500
011     0.46880     0.55657    084    0.12500
012     0.37660     0.46389    083    0.15000
013     0.29170     0.37855    082    0.17500
014     0.22960     0.31613    081    0.20000
015     0.14250     0.22858    080    0.22500
016     0.08480     0.17059    079    0.25000
017     0.03710     0.12264    078    0.27500
018     0.01280     0.09821    077    0.30000
019     -0.01810     0.06715    076    0.32500
020     -0.08040     0.00453    075    0.35000
021     -0.08220     0.00272    074    0.37500
022     -0.08440     0.00051    073    0.40000
023     -0.09230     -0.00743    072    0.42500
024     -0.09240     -0.00753    071    0.45000
025     -0.08370     0.00122    070    0.47500
026     -0.06140     0.02363    069    0.50000
027     -0.03150     0.05369    068    0.52500
028     -0.01500     0.07027    067    0.55000
029     0.00640     0.09178    066    0.57500
030     0.02570     0.11118    065    0.60000
031     0.08280     0.16857    064    0.62500
032     0.10890     0.19481    063    0.65000
