翼型实验数据

实验日期：2015年05月25日10:43:15
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.78m/s  攻角：19.00  雷诺数：1.99E+006 马赫数：0.11  弦长：0.800000
来流总压：101.0443kPa 来流静压：100.0749kPa 来流动压：969.4Pa
升力系数：1.2798 -0.0767 -0.0767   阻力系数： 0.2228

力矩系数：-0.0394 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.61657    001   0.00000
001     -2.62080     -2.65608    002   0.00050
002     -2.59650     -2.63101    003   0.00125
003     -2.58990     -2.62420    004   0.00250
004     -2.60380     -2.63854    005   0.00500
005     -2.57940     -2.61337    006   0.00750
006     -2.55150     -2.58459    007   0.01000
007     -2.76670     -2.80657    008   0.01500
008     -2.55250     -2.58563    009   0.02500
009     -2.62820     -2.66371    010   0.05000
010     -2.56880     -2.60244    012   0.10000
011     -2.25290     -2.27659    013   0.12500
012     -2.00460     -2.02047    014   0.15000
013     -1.82060     -1.83067    015   0.17500
014     -1.63090     -1.63499    016   0.20000
015     -1.43200     -1.42983    017   0.22500
016     -1.03720     -1.02259    019   0.27500
017     -0.68220     -0.65641    021   0.32500
018     -0.62210     -0.59441    022   0.35000
019     -0.60020     -0.57182    023   0.37500
020     -0.59700     -0.56852    024   0.40000
021     -0.58870     -0.55996    025   0.42500
022     -0.58760     -0.55883    026   0.45000
023     -0.58840     -0.55965    027   0.47500
024     -0.59090     -0.56223    028   0.50000
025     -0.59080     -0.56213    029   0.52500
026     -0.59630     -0.56780    030   0.55000
027     -0.60020     -0.57182    031   0.57500
028     -0.60740     -0.57925    032   0.60000
029     -0.61350     -0.58554    033   0.62500
030     -0.61690     -0.58905    034   0.65000
031     -0.62070     -0.59297    035   0.67500
032     -0.62410     -0.59648    036   0.70000
033     -0.63020     -0.60277    038   0.75000
034     -0.63040     -0.60297    040   0.80000
035     -0.63130     -0.60390    041   0.82500
036     -0.63920     -0.61205    042   0.85000
037     -0.63310     -0.60576    043   0.87500
038     -0.63350     -0.60617    044   0.90000
039     -0.62950     -0.60205    045   0.92500
040     -0.62540     -0.59782    046   0.95000
041     -0.60770     -0.57956    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.66154    096    0.00000
001     -2.14440     -2.16467    095    0.00050
002     -1.31650     -1.31069    094    0.00125
003     -0.74030     -0.71634    093    0.00250
004     -0.33250     -0.29569    092    0.00500
005     0.10890     0.15961    091    0.00750
006     0.43170     0.49258    090    0.01000
007     0.80900     0.88177    089    0.01500
008     0.91410     0.99018    088    0.02500
009     0.94060     1.01751    087    0.05000
010     0.87860     0.95356    086    0.07500
011     0.68560     0.75448    084    0.12500
012     0.59790     0.66402    083    0.15000
013     0.51220     0.57562    082    0.17500
014     0.44670     0.50806    081    0.20000
015     0.35430     0.41275    080    0.22500
016     0.29050     0.34694    079    0.25000
017     0.23120     0.28577    078    0.27500
018     0.19190     0.24523    077    0.30000
019     0.14950     0.20149    076    0.32500
020     0.07710     0.12681    075    0.35000
021     0.06170     0.11093    074    0.37500
022     0.04630     0.09504    073    0.40000
023     0.02340     0.07142    072    0.42500
024     0.01020     0.05781    071    0.45000
025     0.00460     0.05203    070    0.47500
026     0.01410     0.06183    069    0.50000
027     0.03580     0.08421    068    0.52500
028     0.04340     0.09205    067    0.55000
029     0.05630     0.10536    066    0.57500
030     0.07360     0.12320    065    0.60000
031     0.09030     0.14043    064    0.62500
032     0.09920     0.14961    063    0.65000
033     0.12170     0.17282    062    0.67500
034     0.16380     0.21624    061    0.70000
035     0.19750     0.25101    060    0.72500
036     0.20490     0.25864    059    0.75000
037     0.21040     0.26431    056    0.82500
038     0.21380     0.26782    055    0.85000
039     0.18110     0.23409    054    0.87500
040     0.14780     0.19974    053    0.90000
041     0.09310     0.14332    052    0.92500
042     -0.02570     0.02077    051    0.95000
043     -0.15620     -0.11384    050    0.97500
044     -0.60280     -0.57451    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.94030     1.01721     129    0.06250
001     0.94090     1.01782     130    0.08750
002     0.93830     1.01514     131    0.11250
003     0.93930     1.01617     132    0.13750
004     0.94120     1.01813     133    0.16250
005     0.93540     1.01215     134    0.18750
006     0.94170     1.01865     135    0.21250
007     0.94100     1.01793     136    0.23750
008     0.94020     1.01710     137    0.26250
009     0.94160     1.01855     138    0.28750
010     0.93680     1.01360     139    0.31250
011     0.94080     1.01772     140    0.33750
012     0.94090     1.01782     141    0.36250
013     0.94400     1.02102     142    0.38750
014     0.94260     1.01958     143    0.41250
015     0.93890     1.01576     144    0.43750
016     0.94260     1.01958     145    0.45250
017     0.94050     1.01741     146    0.46750
018     0.93800     1.01483     147    0.48250
019     0.94220     1.01917     148    0.49750
020     0.93770     1.01452     149    0.51250
021     0.93790     1.01473     150    0.52750
022     0.92360     0.99998     151    0.54250
023     0.94230     1.01927     152    0.55750
024     0.93730     1.01411     153    0.57250
025     0.93990     1.01679     154    0.58750
026     0.93750     1.01432     155    0.60250
027     0.93270     1.00937     156    0.61750
028     0.92600     1.00245     157    0.63250
029     0.91890     0.99513     158    0.64750
030     0.91160     0.98760     159    0.66250
031     0.88200     0.95707     160    0.67750
032     0.86690     0.94149     161    0.69250
033     0.83180     0.90529     162    0.70750
034     0.80400     0.87661     163    0.72250
035     0.76620     0.83762     164    0.73750
036     0.74330     0.81400     165    0.74750
037     0.71530     0.78512     166    0.75750
038     0.68570     0.75458     167    0.76750
039     0.65880     0.72684     168    0.77750
040     0.63230     0.69950     169    0.78750
041     0.60060     0.66680     170    0.79750
042     0.57870     0.64421     171    0.80750
043     0.56180     0.62678     172    0.81750
044     0.51250     0.57593     173    0.82750
045     0.51130     0.57469     174    0.83750
046     0.48940     0.55210     175    0.84750
047     0.47660     0.53890     176    0.85750
048     0.47730     0.53962     177    0.86750
049     0.44640     0.50775     178    0.87750
050     0.43450     0.49547     179    0.88750
051     0.43160     0.49248     180    0.89750
052     0.41910     0.47959     181    0.90750
053     0.39860     0.45844     182    0.91750
054     0.37980     0.43905     183    0.92750
055     0.34970     0.40800     184    0.93750
056     0.34190     0.39995     185    0.94750
057     0.33920     0.39717     186    0.95750
058     0.34400     0.40212     187    0.96750
059     0.33260     0.39036     188    0.97750
060     0.33670     0.39459     189    0.98750
061     0.34600     0.40418     190    0.99750
062     0.34930     0.40759     191    1.00750
063     0.35710     0.41563     192    1.01750
064     0.35970     0.41832     193    1.02750
065     0.36870     0.42760     194    1.03750
066     0.36730     0.42615     195    1.04750
067     0.38560     0.44503     196    1.05750
