翼型实验数据

实验日期：2015年05月25日10:38:11
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 41.09m/s  攻角：7.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0072kPa 来流静压：100.0224kPa 来流动压：984.8Pa
升力系数：1.3478 -0.0016 -0.0016   阻力系数： 0.0128

力矩系数：-0.0513 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.87610     -0.79655    001   0.00000
001     -1.47190     -1.40218    002   0.00050
002     -1.70530     -1.63943    003   0.00125
003     -1.97450     -1.91307    004   0.00250
004     -2.32740     -2.27179    005   0.00500
005     -2.42360     -2.36958    006   0.00750
006     -2.51140     -2.45883    007   0.01000
007     -2.51920     -2.46676    008   0.01500
008     -2.40690     -2.35260    009   0.02500
009     -2.28620     -2.22991    010   0.05000
010     -2.05500     -1.99490    012   0.10000
011     -1.97220     -1.91073    013   0.12500
012     -1.93670     -1.87465    014   0.15000
013     -1.92210     -1.85980    015   0.17500
014     -1.89080     -1.82799    016   0.20000
015     -1.87170     -1.80857    017   0.22500
016     -1.82650     -1.76263    019   0.27500
017     -1.75260     -1.68751    021   0.32500
018     -1.73210     -1.66667    022   0.35000
019     -1.64730     -1.58047    023   0.37500
020     -1.61250     -1.54510    024   0.40000
021     -1.52590     -1.45707    025   0.42500
022     -1.43810     -1.36782    026   0.45000
023     -1.36020     -1.28863    027   0.47500
024     -1.27470     -1.20172    028   0.50000
025     -1.16210     -1.08727    029   0.52500
026     -1.05580     -0.97921    030   0.55000
027     -0.98040     -0.90257    031   0.57500
028     -0.89640     -0.81718    032   0.60000
029     -0.80700     -0.72631    033   0.62500
030     -0.74280     -0.66105    034   0.65000
031     -0.66890     -0.58593    035   0.67500
032     -0.59750     -0.51335    036   0.70000
033     -0.47030     -0.38405    038   0.75000
034     -0.35850     -0.27041    040   0.80000
035     -0.30500     -0.21603    041   0.82500
036     -0.26240     -0.17272    042   0.85000
037     -0.21240     -0.12190    043   0.87500
038     -0.17410     -0.08297    044   0.90000
039     -0.13480     -0.04302    045   0.92500
040     -0.10250     -0.01019    046   0.95000
041     -0.04920     0.04399    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.42850     -0.34156    096    0.00000
001     0.14820     0.24465    095    0.00050
002     0.47420     0.57603    094    0.00125
003     0.67920     0.78441    093    0.00250
004     0.79690     0.90405    092    0.00500
005     0.88390     0.99249    091    0.00750
006     0.90630     1.01526    090    0.01000
007     0.86600     0.97429    089    0.01500
008     0.78180     0.88870    088    0.02500
009     0.65970     0.76459    087    0.05000
010     0.49660     0.59880    086    0.07500
011     0.26050     0.35880    084    0.12500
012     0.17640     0.27332    083    0.15000
013     0.10200     0.19769    082    0.17500
014     0.05080     0.14564    081    0.20000
015     -0.02520     0.06839    080    0.22500
016     -0.07110     0.02173    079    0.25000
017     -0.10270     -0.01039    078    0.27500
018     -0.11250     -0.02035    077    0.30000
019     -0.13030     -0.03844    076    0.32500
020     -0.18000     -0.08896    075    0.35000
021     -0.16800     -0.07677    074    0.37500
022     -0.15790     -0.06650    073    0.40000
023     -0.15390     -0.06243    072    0.42500
024     -0.14040     -0.04871    071    0.45000
025     -0.11920     -0.02716    070    0.47500
026     -0.09030     0.00222    069    0.50000
027     -0.06350     0.02946    068    0.52500
028     -0.03750     0.05589    067    0.55000
029     0.03660     0.13121    066    0.57500
030     0.06670     0.16181    065    0.60000
031     0.10070     0.19637    064    0.62500
032     0.12600     0.22208    063    0.65000
033     0.15540     0.25197    062    0.67500
034     0.19820     0.29548    061    0.70000
035     0.23070     0.32851    060    0.72500
036     0.25460     0.35281    059    0.75000
037     0.30090     0.39987    056    0.82500
038     0.31510     0.41430    055    0.85000
039     0.30410     0.40312    054    0.87500
040     0.29290     0.39174    053    0.90000
041     0.27110     0.36958    052    0.92500
042     0.21190     0.30940    051    0.95000
043     0.15460     0.25116    050    0.97500
044     -0.04090     0.05243    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91170     1.02075     129    0.06250
001     0.91230     1.02136     130    0.08750
002     0.91060     1.01963     131    0.11250
003     0.91300     1.02207     132    0.13750
004     0.91410     1.02319     133    0.16250
005     0.90690     1.01587     134    0.18750
006     0.91560     1.02471     135    0.21250
007     0.91480     1.02390     136    0.23750
008     0.91170     1.02075     137    0.26250
009     0.91500     1.02410     138    0.28750
010     0.90950     1.01851     139    0.31250
011     0.91220     1.02125     140    0.33750
012     0.91530     1.02441     141    0.36250
013     0.91570     1.02481     142    0.38750
014     0.91550     1.02461     143    0.41250
015     0.91230     1.02136     144    0.43750
016     0.91460     1.02369     145    0.45250
017     0.91150     1.02054     146    0.46750
018     0.91040     1.01943     147    0.48250
019     0.91230     1.02136     148    0.49750
020     0.91110     1.02014     149    0.51250
021     0.91300     1.02207     150    0.52750
022     0.89960     1.00845     151    0.54250
023     0.91570     1.02481     152    0.55750
024     0.90930     1.01831     153    0.57250
025     0.91480     1.02390     154    0.58750
026     0.91240     1.02146     155    0.60250
027     0.91260     1.02166     156    0.61750
028     0.91540     1.02451     157    0.63250
029     0.90840     1.01739     158    0.64750
030     0.91190     1.02095     159    0.66250
031     0.91070     1.01973     160    0.67750
032     0.91350     1.02258     161    0.69250
033     0.90180     1.01068     162    0.70750
034     0.90950     1.01851     163    0.72250
035     0.90980     1.01882     164    0.73750
036     0.89660     1.00540     165    0.74750
037     0.90780     1.01678     166    0.75750
038     0.90940     1.01841     167    0.76750
039     0.90320     1.01211     168    0.77750
040     0.90790     1.01688     169    0.78750
041     0.90710     1.01607     170    0.79750
042     0.91170     1.02075     171    0.80750
043     0.90580     1.01475     172    0.81750
044     0.88900     0.99767     173    0.82750
045     0.87260     0.98100     174    0.83750
046     0.83970     0.94756     175    0.84750
047     0.79890     0.90609     176    0.85750
048     0.75450     0.86095     177    0.86750
049     0.72920     0.83524     178    0.87750
050     0.72710     0.83310     179    0.88750
051     0.74590     0.85221     180    0.89750
052     0.78080     0.88769     181    0.90750
053     0.81620     0.92367     182    0.91750
054     0.84620     0.95417     183    0.92750
055     0.87660     0.98507     184    0.93750
056     0.89390     1.00265     185    0.94750
057     0.91350     1.02258     186    0.95750
058     0.91110     1.02014     187    0.96750
059     0.90650     1.01546     188    0.97750
060     0.90930     1.01831     189    0.98750
061     0.90590     1.01485     190    0.99750
062     0.91120     1.02024     191    1.00750
063     0.91140     1.02044     192    1.01750
064     0.90050     1.00936     193    1.02750
065     0.90240     1.01129     194    1.03750
066     0.90800     1.01699     195    1.04750
067     0.90450     1.01343     196    1.05750
068     0.90640     1.01536     197    1.06750
069     0.90610     1.01505     198    1.07750
070     0.91100     1.02004     199    1.08750
071     0.90810     1.01709     200    1.09750
072     0.90400     1.01292     201    1.10750
073     0.90320     1.01211     202    1.11750
074     0.90540     1.01434     203    1.12750
075     0.90500     1.01394     204    1.13750
076     0.90820     1.01719     205    1.15250
077     0.90640     1.01536     206    1.16750
078     0.90650     1.01546     207    1.18250
079     0.90420     1.01312     208    1.19750
080     0.90340     1.01231     209    1.21250
