翼型实验数据

实验日期：2015年05月25日10:32:42
大气压(kPa)：100.1300  温度(℃)：25.80  密度： 1.16703kg/m^3
来流风速: 41.03m/s  攻角：-5.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0293kPa 来流静压：100.0472kPa 来流动压：982.1Pa
升力系数：-0.0790 0.0007 0.0007   阻力系数： 0.0077

力矩系数：-0.1296 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.59940     0.69026    001   0.00000
001     0.81700     0.91128    002   0.00050
002     0.89470     0.99021    003   0.00125
003     0.91690     1.01276    004   0.00250
004     0.88810     0.98350    005   0.00500
005     0.84790     0.94267    006   0.00750
006     0.74070     0.83378    007   0.01000
007     0.62790     0.71921    008   0.01500
008     0.47700     0.56593    009   0.02500
009     0.31010     0.39640    010   0.05000
010     -0.03480     0.04607    012   0.10000
011     -0.17620     -0.09755    013   0.12500
012     -0.29180     -0.21497    014   0.15000
013     -0.40190     -0.32681    015   0.17500
014     -0.44850     -0.37414    016   0.20000
015     -0.56590     -0.49339    017   0.22500
016     -0.69030     -0.61975    019   0.27500
017     -0.76900     -0.69969    021   0.32500
018     -0.80130     -0.73249    022   0.35000
019     -0.80080     -0.73199    023   0.37500
020     -0.82570     -0.75728    024   0.40000
021     -0.81190     -0.74326    025   0.42500
022     -0.78790     -0.71888    026   0.45000
023     -0.76860     -0.69928    027   0.47500
024     -0.73510     -0.66525    028   0.50000
025     -0.69310     -0.62259    029   0.52500
026     -0.66170     -0.59070    030   0.55000
027     -0.59830     -0.52630    031   0.57500
028     -0.52890     -0.45581    032   0.60000
029     -0.47730     -0.40339    033   0.62500
030     -0.46600     -0.39191    034   0.65000
031     -0.42660     -0.35189    035   0.67500
032     -0.38880     -0.31350    036   0.70000
033     -0.32020     -0.24382    038   0.75000
034     -0.25470     -0.17729    040   0.80000
035     -0.22250     -0.14458    041   0.82500
036     -0.19920     -0.12091    042   0.85000
037     -0.16420     -0.08536    043   0.87500
038     -0.14670     -0.06759    044   0.90000
039     -0.11050     -0.03082    045   0.92500
040     -0.07710     0.00311    046   0.95000
041     0.03020     0.11210    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.40240     0.49016    096    0.00000
001     -0.01850     0.06263    095    0.00050
002     -0.26400     -0.18673    094    0.00125
003     -0.50020     -0.42665    093    0.00250
004     -0.68390     -0.61325    092    0.00500
