翼型实验数据

实验日期：2015年05月25日10:35:49
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.87m/s  攻角：2.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0073kPa 来流静压：100.0328kPa 来流动压：974.5Pa
升力系数：0.8211 -0.0003 -0.0003   阻力系数： 0.0079

力矩系数：-0.0936 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.56850     0.67277    001   0.00000
001     0.25910     0.35515    002   0.00050
002     0.08000     0.17129    003   0.00125
003     -0.13590     -0.05034    004   0.00250
004     -0.44640     -0.36909    005   0.00500
005     -0.57010     -0.49608    006   0.00750
006     -0.75970     -0.69072    007   0.01000
007     -0.85750     -0.79111    008   0.01500
008     -0.96670     -0.90322    009   0.02500
009     -1.03770     -0.97610    010   0.05000
010     -1.14230     -1.08348    012   0.10000
011     -1.18190     -1.12413    013   0.12500
012     -1.22410     -1.16745    014   0.15000
013     -1.28050     -1.22535    015   0.17500
014     -1.28550     -1.23049    016   0.20000
015     -1.34340     -1.28992    017   0.22500
016     -1.38540     -1.33304    019   0.27500
017     -1.38200     -1.32955    021   0.32500
018     -1.37910     -1.32657    022   0.35000
019     -1.34050     -1.28695    023   0.37500
020     -1.32460     -1.27062    024   0.40000
021     -1.28070     -1.22556    025   0.42500
022     -1.23270     -1.17628    026   0.45000
023     -1.19120     -1.13368    027   0.47500
024     -1.12520     -1.06593    028   0.50000
025     -0.96420     -0.90065    029   0.52500
026     -0.88900     -0.82345    030   0.55000
027     -0.84760     -0.78095    031   0.57500
028     -0.78630     -0.71802    032   0.60000
029     -0.70790     -0.63754    033   0.62500
030     -0.67160     -0.60028    034   0.65000
031     -0.61050     -0.53755    035   0.67500
032     -0.55150     -0.47698    036   0.70000
033     -0.44830     -0.37104    038   0.75000
034     -0.35510     -0.27537    040   0.80000
035     -0.30950     -0.22856    041   0.82500
036     -0.27210     -0.19016    042   0.85000
037     -0.22400     -0.14078    043   0.87500
038     -0.19230     -0.10824    044   0.90000
039     -0.14370     -0.05835    045   0.92500
