翼型实验数据

实验日期：2015年05月25日10:41:29
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.84m/s  攻角：15.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0236kPa 来流静压：100.0513kPa 来流动压：972.3Pa
升力系数：1.2745 -0.0423 -0.0423   阻力系数： 0.1580

力矩系数：-0.0235 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.58537    001   0.00000
001     -2.62080     -2.62476    002   0.00050
002     -2.59650     -2.59977    003   0.00125
003     -2.58990     -2.59298    004   0.00250
004     -2.60380     -2.60728    005   0.00500
005     -2.57940     -2.58218    006   0.00750
006     -2.55150     -2.55349    007   0.01000
007     -2.76670     -2.77481    008   0.01500
008     -2.55250     -2.55451    009   0.02500
009     -2.62820     -2.63237    010   0.05000
010     -2.48070     -2.48067    012   0.10000
011     -2.26020     -2.25389    013   0.12500
012     -2.07980     -2.06835    014   0.15000
013     -1.96420     -1.94946    015   0.17500
014     -1.85270     -1.83479    016   0.20000
015     -1.72340     -1.70180    017   0.22500
016     -1.47130     -1.44252    019   0.27500
017     -1.15840     -1.12071    021   0.32500
018     -0.98630     -0.94371    022   0.35000
019     -0.79070     -0.74254    023   0.37500
020     -0.64210     -0.58971    024   0.40000
021     -0.55930     -0.50455    025   0.42500
022     -0.53170     -0.47617    026   0.45000
023     -0.52320     -0.46742    027   0.47500
024     -0.52010     -0.46423    028   0.50000
025     -0.51860     -0.46269    029   0.52500
026     -0.52240     -0.46660    030   0.55000
027     -0.52390     -0.46814    031   0.57500
028     -0.53010     -0.47452    032   0.60000
029     -0.53780     -0.48244    033   0.62500
030     -0.54060     -0.48532    034   0.65000
031     -0.54730     -0.49221    035   0.67500
032     -0.55150     -0.49653    036   0.70000
033     -0.56230     -0.50764    038   0.75000
034     -0.56880     -0.51432    040   0.80000
035     -0.57130     -0.51689    041   0.82500
036     -0.58150     -0.52738    042   0.85000
037     -0.57850     -0.52430    043   0.87500
038     -0.58230     -0.52821    044   0.90000
039     -0.58140     -0.52728    045   0.92500
040     -0.57760     -0.52337    046   0.95000
041     -0.55300     -0.49807    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.27700     -2.27117    096    0.00000
001     -1.29530     -1.26151    095    0.00050
002     -0.63040     -0.57768    094    0.00125
003     -0.17330     -0.10756    093    0.00250
004     0.13800     0.21261    092    0.00500
005     0.45960     0.54337    091    0.00750
006     0.67580     0.76572    090    0.01000
007     0.89430     0.99045    089    0.01500
008     0.92410     1.02109    088    0.02500
009     0.89200     0.98808    087    0.05000
010     0.78420     0.87721    086    0.07500
011     0.56210     0.64878    084    0.12500
012     0.47000     0.55406    083    0.15000
013     0.38470     0.46633    082    0.17500
014     0.32070     0.40051    081    0.20000
015     0.23130     0.30856    080    0.22500
016     0.17110     0.24665    079    0.25000
017     0.11800     0.19204    078    0.27500
018     0.08610     0.15923    077    0.30000
019     0.05000     0.12210    076    0.32500
020     -0.01740     0.05278    075    0.35000
021     -0.02520     0.04476    074    0.37500
022     -0.03370     0.03602    073    0.40000
023     -0.04890     0.02038    072    0.42500
024     -0.05560     0.01349    071    0.45000
025     -0.05340     0.01576    070    0.47500
026     -0.03710     0.03252    069    0.50000
027     -0.01000     0.06039    068    0.52500
028     0.00290     0.07366    067    0.55000
029     0.02110     0.09238    066    0.57500
030     0.04030     0.11212    065    0.60000
031     0.05700     0.12930    064    0.62500
032     0.09050     0.16375    063    0.65000
033     0.12470     0.19893    062    0.67500
034     0.15700     0.23215    061    0.70000
035     0.17980     0.25560    060    0.72500
036     0.19260     0.26876    059    0.75000
037     0.20980     0.28645    056    0.82500
038     0.21430     0.29108    055    0.85000
039     0.18480     0.26074    054    0.87500
040     0.15450     0.22958    053    0.90000
041     0.10380     0.17743    052    0.92500
042     -0.00630     0.06420    051    0.95000
043     -0.12810     -0.06107    050    0.97500
044     -0.54480     -0.48964    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.92570     1.02274     129    0.06250
001     0.92520     1.02223     130    0.08750
002     0.92380     1.02079     131    0.11250
003     0.92660     1.02367     132    0.13750
004     0.92470     1.02171     133    0.16250
005     0.92070     1.01760     134    0.18750
006     0.92770     1.02480     135    0.21250
007     0.92750     1.02459     136    0.23750
008     0.92440     1.02140     137    0.26250
009     0.92730     1.02439     138    0.28750
010     0.92160     1.01852     139    0.31250
011     0.92680     1.02387     140    0.33750
012     0.92650     1.02356     141    0.36250
013     0.92920     1.02634     142    0.38750
014     0.92830     1.02541     143    0.41250
015     0.92560     1.02264     144    0.43750
016     0.92700     1.02408     145    0.45250
017     0.92560     1.02264     146    0.46750
018     0.92510     1.02212     147    0.48250
019     0.92860     1.02572     148    0.49750
020     0.92510     1.02212     149    0.51250
021     0.92510     1.02212     150    0.52750
022     0.91120     1.00783     151    0.54250
023     0.92960     1.02675     152    0.55750
024     0.92290     1.01986     153    0.57250
025     0.92640     1.02346     154    0.58750
026     0.92370     1.02068     155    0.60250
027     0.92160     1.01852     156    0.61750
028     0.92040     1.01729     157    0.63250
