翼型实验数据

实验日期：2015年05月25日10:37:50
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.79m/s  攻角：6.00  雷诺数：2.00E+006 马赫数：0.11  弦长：0.800000
来流总压：100.9991kPa 来流静压：100.0288kPa 来流动压：970.3Pa
升力系数：1.2852 -0.0011 -0.0011   阻力系数： 0.0102

力矩系数：-0.0638 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.55760     -0.47876    001   0.00000
001     -1.10430     -1.04201    002   0.00050
002     -1.33200     -1.27661    003   0.00125
003     -1.59510     -1.54768    004   0.00250
004     -1.94470     -1.90786    005   0.00500
005     -2.04990     -2.01625    006   0.00750
006     -2.16240     -2.13215    007   0.01000
007     -2.18840     -2.15894    008   0.01500
008     -2.12290     -2.09146    009   0.02500
009     -2.03960     -2.00564    010   0.05000
010     -1.88020     -1.84141    012   0.10000
011     -1.82170     -1.78114    013   0.12500
012     -1.79770     -1.75641    014   0.15000
013     -1.80540     -1.76434    015   0.17500
014     -1.80800     -1.76702    016   0.20000
015     -1.78720     -1.74559    017   0.22500
016     -1.77160     -1.72952    019   0.27500
017     -1.71800     -1.67430    021   0.32500
018     -1.68790     -1.64329    022   0.35000
019     -1.59060     -1.54304    023   0.37500
020     -1.55590     -1.50729    024   0.40000
021     -1.47430     -1.42322    025   0.42500
022     -1.39530     -1.34183    026   0.45000
023     -1.32630     -1.27074    027   0.47500
024     -1.25290     -1.19511    028   0.50000
025     -1.14390     -1.08281    029   0.52500
026     -1.04110     -0.97690    030   0.55000
027     -0.97370     -0.90746    031   0.57500
028     -0.89320     -0.82452    032   0.60000
029     -0.80470     -0.73334    033   0.62500
030     -0.74970     -0.67668    034   0.65000
031     -0.67770     -0.60250    035   0.67500
032     -0.60920     -0.53192    036   0.70000
033     -0.48740     -0.40644    038   0.75000
034     -0.37750     -0.29321    040   0.80000
035     -0.32710     -0.24128    041   0.82500
036     -0.28160     -0.19440    042   0.85000
037     -0.22870     -0.13990    043   0.87500
038     -0.18750     -0.09745    044   0.90000
039     -0.13780     -0.04625    045   0.92500
040     -0.09080     0.00217    046   0.95000
041     -0.00210     0.09356    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.15810     -0.06716    096    0.00000
001     0.33470     0.44056    095    0.00050
002     0.59960     0.71348    094    0.00125
003     0.75910     0.87781    093    0.00250
004     0.84380     0.96507    092    0.00500
005     0.89280     1.01556    091    0.00750
006     0.88890     1.01154    090    0.01000
007     0.81450     0.93489    089    0.01500
008     0.71790     0.83536    088    0.02500
009     0.58710     0.70060    087    0.05000
010     0.42380     0.53236    086    0.07500
011     0.19460     0.29622    084    0.12500
012     0.11410     0.21328    083    0.15000
013     0.04390     0.14095    082    0.17500
014     -0.00380     0.09181    081    0.20000
015     -0.07590     0.01752    080    0.22500
016     -0.11900     -0.02688    079    0.25000
017     -0.14660     -0.05532    078    0.27500
018     -0.15220     -0.06109    077    0.30000
019     -0.16760     -0.07695    076    0.32500
020     -0.21320     -0.12393    075    0.35000
021     -0.19910     -0.10941    074    0.37500
022     -0.18600     -0.09591    073    0.40000
023     -0.17840     -0.08808    072    0.42500
024     -0.16300     -0.07221    071    0.45000
025     -0.14000     -0.04852    070    0.47500
026     -0.11200     -0.01967    069    0.50000
027     -0.08590     0.00722    068    0.52500
028     -0.03590     0.05874    067    0.55000
029     0.02930     0.12591    066    0.57500
030     0.05490     0.15229    065    0.60000
031     0.09210     0.19061    064    0.62500
032     0.11760     0.21688    063    0.65000
033     0.14900     0.24923    062    0.67500
034     0.19220     0.29374    061    0.70000
035     0.22730     0.32991    060    0.72500
036     0.25050     0.35381    059    0.75000
037     0.30010     0.40491    056    0.82500
038     0.31560     0.42088    055    0.85000
039     0.30650     0.41150    054    0.87500
040     0.29830     0.40306    053    0.90000
041     0.27900     0.38317    052    0.92500
042     0.22630     0.32888    051    0.95000
043     0.18040     0.28159    050    0.97500
044     0.02160     0.11798    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.89650     1.01937     129    0.06250
001     0.89780     1.02071     130    0.08750
002     0.89800     1.02091     131    0.11250
003     0.89890     1.02184     132    0.13750
004     0.89880     1.02174     133    0.16250
005     0.89340     1.01618     134    0.18750
006     0.90120     1.02421     135    0.21250
007     0.89700     1.01988     136    0.23750
008     0.89810     1.02102     137    0.26250
009     0.90170     1.02473     138    0.28750
010     0.89500     1.01782     139    0.31250
011     0.89870     1.02164     140    0.33750
012     0.89990     1.02287     141    0.36250
013     0.90150     1.02452     142    0.38750
014     0.90160     1.02462     143    0.41250
015     0.89810     1.02102     144    0.43750
016     0.89930     1.02225     145    0.45250
017     0.89630     1.01916     146    0.46750
018     0.89710     1.01999     147    0.48250
019     0.90070     1.02370     148    0.49750
020     0.89740     1.02030     149    0.51250
021     0.89780     1.02071     150    0.52750
022     0.88300     1.00546     151    0.54250
023     0.90350     1.02658     152    0.55750
024     0.89550     1.01834     153    0.57250
025     0.89890     1.02184     154    0.58750
026     0.89880     1.02174     155    0.60250
