翼型实验数据

实验日期：2015年05月25日10:45:30
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.95m/s  攻角：24.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0981kPa 来流静压：100.1207kPa 来流动压：977.4Pa
升力系数：1.2640 -0.1393 -0.1393   阻力系数： 0.3129

力矩系数：-0.0962 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.64281    001   0.00000
001     -2.62080     -2.68199    002   0.00050
002     -2.59650     -2.65713    003   0.00125
003     -2.58990     -2.65038    004   0.00250
004     -2.60380     -2.66460    005   0.00500
005     -2.57940     -2.63964    006   0.00750
006     -2.55150     -2.61109    007   0.01000
007     -2.76670     -2.83126    008   0.01500
008     -2.55250     -2.61212    009   0.02500
009     -2.62820     -2.68956    010   0.05000
010     -2.04940     -2.09740    012   0.10000
011     -1.57850     -1.61562    013   0.12500
012     -1.15430     -1.18163    014   0.15000
013     -0.86020     -0.88074    015   0.17500
014     -0.69440     -0.71111    016   0.20000
015     -0.70950     -0.72656    017   0.22500
016     -0.70450     -0.72144    019   0.27500
017     -0.70890     -0.72594    021   0.32500
018     -0.71180     -0.72891    022   0.35000
019     -0.71550     -0.73270    023   0.37500
020     -0.72500     -0.74242    024   0.40000
021     -0.72550     -0.74293    025   0.42500
022     -0.72980     -0.74733    026   0.45000
023     -0.73660     -0.75428    027   0.47500
024     -0.74210     -0.75991    028   0.50000
025     -0.74730     -0.76523    029   0.52500
026     -0.75400     -0.77209    030   0.55000
027     -0.76110     -0.77935    031   0.57500
028     -0.76840     -0.78682    032   0.60000
029     -0.77700     -0.79562    033   0.62500
030     -0.78070     -0.79940    034   0.65000
031     -0.78520     -0.80401    035   0.67500
032     -0.78670     -0.80554    036   0.70000
033     -0.79350     -0.81250    038   0.75000
034     -0.79240     -0.81137    040   0.80000
035     -0.79250     -0.81148    041   0.82500
036     -0.79820     -0.81731    042   0.85000
037     -0.79230     -0.81127    043   0.87500
038     -0.79060     -0.80953    044   0.90000
039     -0.78900     -0.80789    045   0.92500
040     -0.78430     -0.80309    046   0.95000
041     -0.76730     -0.78569    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.68742    096    0.00000
001     -2.56540     -2.62531    095    0.00050
002     -1.89680     -1.94127    094    0.00125
003     -1.23110     -1.26020    093    0.00250
004     -0.75420     -0.77229    092    0.00500
005     -0.21420     -0.21982    091    0.00750
006     0.19780     0.20169    090    0.01000
007     0.72690     0.74301    089    0.01500
008     0.90820     0.92850    088    0.02500
009     0.99600     1.01832    087    0.05000
010     0.98410     1.00615    086    0.07500
011     0.82820     0.84665    084    0.12500
012     0.74510     0.76163    083    0.15000
013     0.66320     0.67784    082    0.17500
014     0.59550     0.60858    081    0.20000
015     0.50180     0.51271    080    0.22500
016     0.43650     0.44590    079    0.25000
017     0.37060     0.37848    078    0.27500
018     0.32280     0.32958    077    0.30000
019     0.27460     0.28027    076    0.32500
020     0.19420     0.19801    075    0.35000
021     0.17250     0.17581    074    0.37500
022     0.14910     0.15187    073    0.40000
023     0.11940     0.12148    072    0.42500
024     0.09690     0.09846    071    0.45000
025     0.08530     0.08659    070    0.47500
026     0.08550     0.08680    069    0.50000
027     0.10250     0.10419    068    0.52500
028     0.10200     0.10368    067    0.55000
029     0.10930     0.11115    066    0.57500
030     0.12110     0.12322    065    0.60000
031     0.13800     0.14051    064    0.62500
032     0.14460     0.14726    063    0.65000
033     0.16260     0.16568    062    0.67500
034     0.17860     0.18205    061    0.70000
035     0.19600     0.19985    060    0.72500
036     0.22200     0.22645    059    0.75000
037     0.22650     0.23105    056    0.82500
038     0.22540     0.22993    055    0.85000
039     0.18480     0.18839    054    0.87500
040     0.14210     0.14471    053    0.90000
041     0.07730     0.07841    052    0.92500
042     -0.06200     -0.06411    051    0.95000
043     -0.22110     -0.22688    050    0.97500
044     -0.78400     -0.80278    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.99800     1.02037     129    0.06250
001     0.99780     1.02017     130    0.08750
002     0.99710     1.01945     131    0.11250
003     0.99720     1.01955     132    0.13750
004     0.99910     1.02150     133    0.16250
005     0.99620     1.01853     134    0.18750
006     1.00190     1.02436     135    0.21250
007     0.99830     1.02068     136    0.23750
008     0.99900     1.02139     137    0.26250
009     0.99980     1.02221     138    0.28750
010     0.99580     1.01812     139    0.31250
011     1.00220     1.02467     140    0.33750
012     1.00180     1.02426     141    0.36250
013     1.00500     1.02753     142    0.38750
014     1.00450     1.02702     143    0.41250
015     1.00200     1.02446     144    0.43750
016     1.00280     1.02528     145    0.45250
017     0.99990     1.02231     146    0.46750
018     0.99960     1.02201     147    0.48250
019     1.00620     1.02876     148    0.49750
020     1.00150     1.02395     149    0.51250
021     1.00160     1.02405     150    0.52750
022     0.98940     1.01157     151    0.54250
023     1.00770     1.03029     152    0.55750
024     0.99980     1.02221     153    0.57250
025     1.00480     1.02733     154    0.58750
026     1.00250     1.02497     155    0.60250
027     1.00180     1.02426     156    0.61750
028     1.00160     1.02405     157    0.63250
029     0.99520     1.01751     158    0.64750
030     0.98410     1.00615     159    0.66250
031     0.96030     0.98180     160    0.67750
032     0.93660     0.95755     161    0.69250
033     0.91130     0.93167     162    0.70750
034     0.87670     0.89627     163    0.72250
035     0.85930     0.87847     164    0.73750
036     0.83180     0.85033     165    0.74750
037     0.80770     0.82568     166    0.75750
038     0.77640     0.79365     167    0.76750
039     0.77030     0.78741     168    0.77750
040     0.77180     0.78895     169    0.78750
041     0.73790     0.75426     170    0.79750
042     0.68530     0.70045     171    0.80750
043     0.67800     0.69298     172    0.81750
044     0.60050     0.61369     173    0.82750
045     0.58890     0.60182     174    0.83750
046     0.52390     0.53532     175    0.84750
047     0.47090     0.48110     176    0.85750
048     0.47910     0.48949     177    0.86750
049     0.35960     0.36723     178    0.87750
050     0.35810     0.36569     179    0.88750
051     0.38090     0.38902     180    0.89750
052     0.33810     0.34523     181    0.90750
053     0.29670     0.30288     182    0.91750
054     0.27060     0.27617     183    0.92750
055     0.26090     0.26625     184    0.93750
056     0.21450     0.21878     185    0.94750
057     0.19340     0.19719     186    0.95750
058     0.21590     0.22021     187    0.96750
059     0.14930     0.15207     188    0.97750
060     0.15170     0.15453     189    0.98750
061     0.12730     0.12956     190    0.99750
062     0.14490     0.14757     191    1.00750
063     0.10530     0.10706     192    1.01750
064     0.15360     0.15647     193    1.02750
065     0.11320     0.11514     194    1.03750
066     0.11820     0.12025     195    1.04750
067     0.08300     0.08424     196    1.05750
068     0.07310     0.07411     197    1.06750
069     0.06950     0.07043     198    1.07750
070     0.06860     0.06951     199    1.08750
071     0.05380     0.05437     200    1.09750
072     0.09800     0.09959     201    1.10750
073     0.12270     0.12486     202    1.11750
074     0.14010     0.14266     203    1.12750
075     0.17520     0.17857     204    1.13750
076     0.18310     0.18665     205    1.15250
077     0.19200     0.19576     206    1.16750
078     0.20770     0.21182     207    1.18250
079     0.22050     0.22492     208    1.19750
080     0.24740     0.25244     209    1.21250
081     0.28800     0.29397     210    1.22750
082     0.32010     0.32682     211    1.24250
083     0.34520     0.35250     212    1.25750
084     0.36000     0.36764     213    1.27250
085     0.39960     0.40815     214    1.28750
086     0.42230     0.43138     215    1.30250
087     0.46230     0.47230     216    1.31750
088     0.48410     0.49460     217    1.33250
089     0.53690     0.54862     218    1.34750
090     0.60160     0.61482     219    1.36250
091     0.60290     0.61615     220    1.37750
092     0.65020     0.66454     221    1.39250
093     0.67420     0.68909     222    1.40750
094     0.69750     0.71293     223    1.42250
095     0.72000     0.73595     224    1.43750
096     0.76760     0.78465     225    1.46250
097     0.80880     0.82680     226    1.48750
098     0.83710     0.85575     227    1.51250
099     0.86520     0.88450     228    1.53750
100     0.90510     0.92532     229    1.56250
101     0.95540     0.97679     230    1.58750
102     0.99230     1.01454     231    1.61250
103     0.98060     1.00257     232    1.63750
104     1.00760     1.03019     233    1.66250
105     1.00980     1.03244     234    1.68750
106     0.99930     1.02170     235    1.71250
107     1.00160     1.02405     236    1.73750
108     0.99910     1.02150     237    1.76250
109     1.00500     1.02753     238    1.78750
110     1.00790     1.03050     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.06260     -0.06472      241    0.62500
001     -0.34630     -0.35497      242    0.93750
002     -0.36450     -0.37359      243    1.25000
003     -0.18710     -0.19210      244    1.56250
