翼型实验数据

实验日期：2015年05月25日10:30:31
大气压(kPa)：100.1300  温度(℃)：25.80  密度： 1.16703kg/m^3
来流风速: 40.92m/s  攻角：-9.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0293kPa 来流静压：100.0523kPa 来流动压：977.0Pa
升力系数：-0.5806 0.0025 0.0025   阻力系数： 0.0156

力矩系数：-0.1264 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.55330     -0.48910    001   0.00000
001     0.01640     0.09549    002   0.00050
002     0.33860     0.42612    003   0.00125
003     0.59360     0.68778    004   0.00250
004     0.78750     0.88675    005   0.00500
005     0.85540     0.95643    006   0.00750
006     0.90700     1.00938    007   0.01000
007     0.86420     0.96546    008   0.01500
008     0.83820     0.93878    009   0.02500
009     0.72700     0.82467    010   0.05000
010     0.40540     0.49466    012   0.10000
011     0.25550     0.34084    013   0.12500
012     0.12650     0.20847    014   0.15000
013     0.00890     0.08780    015   0.17500
014     -0.07890     -0.00230    016   0.20000
015     -0.17930     -0.10532    017   0.22500
016     -0.32940     -0.25935    019   0.27500
017     -0.43820     -0.37099    021   0.32500
018     -0.48310     -0.41707    022   0.35000
019     -0.50010     -0.43451    023   0.37500
020     -0.54020     -0.47566    024   0.40000
021     -0.54280     -0.47833    025   0.42500
022     -0.53640     -0.47176    026   0.45000
023     -0.53440     -0.46971    027   0.47500
024     -0.51800     -0.45288    028   0.50000
025     -0.48540     -0.41943    029   0.52500
026     -0.45400     -0.38721    030   0.55000
027     -0.43070     -0.36330    031   0.57500
028     -0.41000     -0.34206    032   0.60000
029     -0.38290     -0.31425    033   0.62500
030     -0.33830     -0.26848    034   0.65000
031     -0.29890     -0.22805    035   0.67500
032     -0.27510     -0.20363    036   0.70000
033     -0.23150     -0.15889    038   0.75000
034     -0.18440     -0.11056    040   0.80000
035     -0.16290     -0.08849    041   0.82500
036     -0.14720     -0.07238    042   0.85000
037     -0.12210     -0.04663    043   0.87500
038     -0.11370     -0.03801    044   0.90000
039     -0.08850     -0.01215    045   0.92500
040     -0.06700     0.00991    046   0.95000
041     0.01080     0.08975    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.92980     -0.87545    096    0.00000
001     -1.62300     -1.58677    095    0.00050
002     -1.90510     -1.87625    094    0.00125
003     -2.15980     -2.13761    093    0.00250
004     -2.34240     -2.32498    092    0.00500
005     -2.49480     -2.48137    091    0.00750
006     -2.54100     -2.52877    090    0.01000
007     -2.35330     -2.33617    089    0.01500
008     -2.21830     -2.19764    088    0.02500
009     -2.02940     -2.00380    087    0.05000
010     -1.86040     -1.83038    086    0.07500
011     -1.58310     -1.54583    084    0.12500
012     -1.51570     -1.47667    083    0.15000
013     -1.47330     -1.43316    082    0.17500
014     -1.33030     -1.28642    081    0.20000
015     -1.39510     -1.35291    080    0.22500
016     -1.35060     -1.30725    079    0.25000
017     -1.28090     -1.23573    078    0.27500
018     -1.19100     -1.14348    077    0.30000
019     -1.11930     -1.06990    076    0.32500
020     -1.10880     -1.05913    075    0.35000
021     -1.00460     -0.95220    074    0.37500
022     -0.91250     -0.85769    073    0.40000
023     -0.83770     -0.78094    072    0.42500
024     -0.75380     -0.69484    071    0.45000
025     -0.65680     -0.59531    070    0.47500
026     -0.55640     -0.49228    069    0.50000
027     -0.45060     -0.38372    068    0.52500
028     -0.36610     -0.29701    067    0.55000
029     -0.28840     -0.21728    066    0.57500
030     -0.22050     -0.14760    065    0.60000
031     -0.17390     -0.09978    064    0.62500
032     -0.14720     -0.07238    063    0.65000
033     -0.11980     -0.04427    062    0.67500
034     -0.10340     -0.02744    061    0.70000
035     -0.09050     -0.01420    060    0.72500
036     -0.07670     -0.00004    059    0.75000
037     -0.04280     0.03475    056    0.82500
038     -0.02540     0.05260    055    0.85000
039     -0.01270     0.06563    054    0.87500
040     0.01180     0.09077    053    0.90000
041     0.03350     0.11304    052    0.92500
042     0.05490     0.13500    051    0.95000
043     0.07810     0.15881    050    0.97500
044     0.08090     0.16168    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.90920     1.01164     129    0.06250
001     0.90870     1.01112     130    0.08750
002     0.90860     1.01102     131    0.11250
003     0.91000     1.01246     132    0.13750
004     0.91100     1.01348     133    0.16250
005     0.90490     1.00722     134    0.18750
006     0.91210     1.01461     135    0.21250
007     0.90970     1.01215     136    0.23750
008     0.90970     1.01215     137    0.26250
009     0.91030     1.01277     138    0.28750
010     0.90540     1.00774     139    0.31250
011     0.91030     1.01277     140    0.33750
012     0.91100     1.01348     141    0.36250
013     0.91270     1.01523     142    0.38750
014     0.91250     1.01502     143    0.41250
015     0.90870     1.01112     144    0.43750
016     0.91100     1.01348     145    0.45250
017     0.91010     1.01256     146    0.46750
018     0.90810     1.01051     147    0.48250
019     0.91340     1.01595     148    0.49750
020     0.90800     1.01041     149    0.51250
021     0.90980     1.01225     150    0.52750
022     0.89550     0.99758     151    0.54250
023     0.91340     1.01595     152    0.55750
024     0.90730     1.00969     153    0.57250
025     0.91210     1.01461     154    0.58750
026     0.91030     1.01277     155    0.60250
027     0.91100     1.01348     156    0.61750
028     0.91030     1.01277     157    0.63250
029     0.90730     1.00969     158    0.64750
030     0.90930     1.01174     159    0.66250
031     0.90760     1.00999     160    0.67750
032     0.91040     1.01287     161    0.69250
033     0.89990     1.00209     162    0.70750
034     0.90630     1.00866     163    0.72250
035     0.90680     1.00917     164    0.73750
036     0.89390     0.99594     165    0.74750
037     0.90580     1.00815     166    0.75750
038     0.90670     1.00907     167    0.76750
039     0.89840     1.00055     168    0.77750
040     0.90390     1.00620     169    0.78750
041     0.90350     1.00579     170    0.79750
042     0.91200     1.01451     171    0.80750
043     0.90780     1.01020     172    0.81750
044     0.90310     1.00538     173    0.82750
045     0.90470     1.00702     174    0.83750
046     0.91190     1.01441     175    0.84750
047     0.90810     1.01051     176    0.85750
048     0.90380     1.00610     177    0.86750
049     0.90670     1.00907     178    0.87750
050     0.90830     1.01071     179    0.88750
051     0.90430     1.00661     180    0.89750
052     0.90740     1.00979     181    0.90750
053     0.90820     1.01061     182    0.91750
054     0.90120     1.00343     183    0.92750
055     0.90620     1.00856     184    0.93750
056     0.90650     1.00887     185    0.94750
057     0.91590     1.01851     186    0.95750
058     0.90890     1.01133     187    0.96750
059     0.90350     1.00579     188    0.97750
060     0.90610     1.00846     189    0.98750
061     0.90150     1.00374     190    0.99750
062     0.90740     1.00979     191    1.00750
063     0.90830     1.01071     192    1.01750
064     0.90020     1.00240     193    1.02750
065     0.89930     1.00148     194    1.03750
066     0.90260     1.00486     195    1.04750
067     0.89310     0.99512     196    1.05750
068     0.89230     0.99429     197    1.06750
069     0.88570     0.98752     198    1.07750
070     0.87540     0.97695     199    1.08750
071     0.84600     0.94678     200    1.09750
072     0.81800     0.91805     201    1.10750
073     0.79440     0.89383     202    1.11750
074     0.78140     0.88049     203    1.12750
075     0.75500     0.85340     204    1.13750
076     0.74860     0.84684     205    1.15250
077     0.75140     0.84971     206    1.16750
078     0.77380     0.87270     207    1.18250
079     0.81280     0.91272     208    1.19750
080     0.85080     0.95171     209    1.21250
081     0.88230     0.98403     210    1.22750
082     0.90170     1.00394     211    1.24250
083     0.90420     1.00651     212    1.25750
084     0.90920     1.01164     213    1.27250
085     0.90380     1.00610     214    1.28750
086     0.90490     1.00722     215    1.30250
087     0.90730     1.00969     216    1.31750
088     0.90380     1.00610     217    1.33250
089     0.90480     1.00712     218    1.34750
090     0.90620     1.00856     219    1.36250
091     0.90080     1.00302     220    1.37750
092     0.90560     1.00794     221    1.39250
093     0.90370     1.00599     222    1.40750
094     0.90450     1.00681     223    1.42250
095     0.90620     1.00856     224    1.43750
096     0.90360     1.00589     225    1.46250
097     0.91160     1.01410     226    1.48750
098     0.91160     1.01410     227    1.51250
099     0.90560     1.00794     228    1.53750
100     0.90410     1.00640     229    1.56250
101     0.90580     1.00815     230    1.58750
102     0.90970     1.01215     231    1.61250
103     0.88510     0.98691     232    1.63750
104     0.90740     1.00979     233    1.66250
105     0.91150     1.01400     234    1.68750
106     0.90010     1.00230     235    1.71250
107     0.90510     1.00743     236    1.73750
108     0.90150     1.00374     237    1.76250
109     0.90800     1.01041     238    1.78750
110     0.90970     1.01215     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.11130     -0.03555      241    0.62500
001     -0.12620     -0.05084      242    0.93750
002     -0.11810     -0.04252      243    1.25000
003     -0.05350     0.02377      244    1.56250
