翼型实验数据

实验日期：2015年05月25日10:41:02
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.67m/s  攻角：14.00  雷诺数：1.99E+006 马赫数：0.11  弦长：0.800000
来流总压：101.0117kPa 来流静压：100.0472kPa 来流动压：964.5Pa
升力系数：1.3060 -0.0293 -0.0293   阻力系数： 0.1174

力矩系数：-0.0238 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.60761    001   0.00000
001     -2.62080     -2.64737    002   0.00050
002     -2.59650     -2.62214    003   0.00125
003     -2.58990     -2.61529    004   0.00250
004     -2.60380     -2.62972    005   0.00500
005     -2.57940     -2.60439    006   0.00750
006     -2.55150     -2.57542    007   0.01000
007     -2.76670     -2.79887    008   0.01500
008     -2.55250     -2.57646    009   0.02500
009     -2.62820     -2.65506    010   0.05000
010     -2.42030     -2.43919    012   0.10000
011     -2.22530     -2.23672    013   0.12500
012     -2.06720     -2.07256    014   0.15000
013     -1.97050     -1.97215    015   0.17500
014     -1.88170     -1.87995    016   0.20000
015     -1.76640     -1.76023    017   0.22500
016     -1.56080     -1.54675    019   0.27500
017     -1.31050     -1.28686    021   0.32500
018     -1.18350     -1.15499    022   0.35000
019     -1.00780     -0.97256    023   0.37500
020     -0.85570     -0.81463    024   0.40000
021     -0.69310     -0.64580    025   0.42500
022     -0.59210     -0.54093    026   0.45000
023     -0.54580     -0.49285    027   0.47500
024     -0.53100     -0.47748    028   0.50000
025     -0.52290     -0.46907    029   0.52500
026     -0.52440     -0.47063    030   0.55000
027     -0.52510     -0.47136    031   0.57500
028     -0.52930     -0.47572    032   0.60000
029     -0.53240     -0.47894    033   0.62500
030     -0.53490     -0.48153    034   0.65000
031     -0.53730     -0.48403    035   0.67500
032     -0.54120     -0.48807    036   0.70000
033     -0.54910     -0.49628    038   0.75000
034     -0.55210     -0.49939    040   0.80000
035     -0.55290     -0.50022    041   0.82500
036     -0.56130     -0.50895    042   0.85000
037     -0.55930     -0.50687    043   0.87500
038     -0.56580     -0.51362    044   0.90000
039     -0.56860     -0.51653    045   0.92500
040     -0.57310     -0.52120    046   0.95000
041     -0.56170     -0.50936    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.99110     -1.99354    096    0.00000
001     -1.06840     -1.03548    095    0.00050
002     -0.45300     -0.39649    094    0.00125
003     -0.03280     0.03981    093    0.00250
004     0.24980     0.33324    092    0.00500
005     0.53590     0.63030    091    0.00750
006     0.72300     0.82458    090    0.01000
007     0.89940     1.00774    089    0.01500
008     0.91140     1.02020    088    0.02500
009     0.86390     0.97087    087    0.05000
010     0.74660     0.84908    086    0.07500
011     0.52000     0.61380    084    0.12500
012     0.42890     0.51920    083    0.15000
013     0.34480     0.43188    082    0.17500
014     0.28220     0.36688    081    0.20000
015     0.19480     0.27613    080    0.22500
016     0.13520     0.21425    079    0.25000
017     0.08510     0.16223    078    0.27500
018     0.05580     0.13180    077    0.30000
019     0.02120     0.09588    076    0.32500
020     -0.04390     0.02828    075    0.35000
021     -0.04870     0.02330    074    0.37500
022     -0.05570     0.01603    073    0.40000
023     -0.06880     0.00243    072    0.42500
024     -0.07310     -0.00204    071    0.45000
025     -0.06820     0.00305    070    0.47500
026     -0.05040     0.02153    069    0.50000
027     -0.02220     0.05082    068    0.52500
028     -0.00790     0.06566    067    0.55000
029     0.01060     0.08487    066    0.57500
030     0.03090     0.10595    065    0.60000
031     0.04910     0.12485    064    0.62500
032     0.09450     0.17199    063    0.65000
033     0.11850     0.19691    062    0.67500
034     0.15020     0.22982    061    0.70000
035     0.17620     0.25682    060    0.72500
036     0.18810     0.26918    059    0.75000
037     0.20680     0.28859    056    0.82500
038     0.21110     0.29306    055    0.85000
039     0.18170     0.26253    054    0.87500
040     0.15230     0.23200    053    0.90000
041     0.10410     0.18196    052    0.92500
042     -0.00690     0.06670    051    0.95000
043     -0.12870     -0.05977    050    0.97500
044     -0.54720     -0.49430    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91160     1.02040     129    0.06250
001     0.91160     1.02040     130    0.08750
002     0.91130     1.02009     131    0.11250
003     0.91280     1.02165     132    0.13750
004     0.91360     1.02248     133    0.16250
005     0.90780     1.01646     134    0.18750
006     0.91460     1.02352     135    0.21250
007     0.91490     1.02383     136    0.23750
008     0.91250     1.02134     137    0.26250
009     0.91430     1.02321     138    0.28750
010     0.90950     1.01822     139    0.31250
011     0.91410     1.02300     140    0.33750
012     0.91530     1.02424     141    0.36250
013     0.91590     1.02487     142    0.38750
014     0.91460     1.02352     143    0.41250
015     0.91120     1.01999     144    0.43750
016     0.91420     1.02310     145    0.45250
017     0.91270     1.02155     146    0.46750
018     0.91100     1.01978     147    0.48250
019     0.91520     1.02414     148    0.49750
020     0.91050     1.01926     149    0.51250
021     0.91170     1.02051     150    0.52750
022     0.89850     1.00680     151    0.54250
023     0.91700     1.02601     152    0.55750
024     0.91220     1.02103     153    0.57250
025     0.91470     1.02362     154    0.58750
026     0.91430     1.02321     155    0.60250
027     0.91240     1.02123     156    0.61750
028     0.91240     1.02123     157    0.63250
029     0.90940     1.01812     158    0.64750
030     0.90820     1.01687     159    0.66250
031     0.90910     1.01781     160    0.67750
032     0.90970     1.01843     161    0.69250
033     0.89610     1.00431     162    0.70750
034     0.89920     1.00753     163    0.72250
035     0.88950     0.99746     164    0.73750
036     0.87150     0.97877     165    0.74750
037     0.87740     0.98489     166    0.75750
038     0.86480     0.97181     167    0.76750
039     0.84780     0.95416     168    0.77750
