翼型实验数据

实验日期：2015年05月25日10:44:41
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 41.00m/s  攻角：22.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0755kPa 来流静压：100.0957kPa 来流动压：979.8Pa
升力系数：1.2109 -0.1238 -0.1238   阻力系数： 0.3065

力矩系数：-0.0726 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.61083    001   0.00000
001     -2.62080     -2.64992    002   0.00050
002     -2.59650     -2.62512    003   0.00125
003     -2.58990     -2.61839    004   0.00250
004     -2.60380     -2.63257    005   0.00500
005     -2.57940     -2.60767    006   0.00750
006     -2.55150     -2.57920    007   0.01000
007     -2.76670     -2.79882    008   0.01500
008     -2.55250     -2.58022    009   0.02500
009     -2.62820     -2.65747    010   0.05000
010     -2.24820     -2.26966    012   0.10000
011     -1.84220     -1.85530    013   0.12500
012     -1.48360     -1.48932    014   0.15000
013     -1.18310     -1.18264    015   0.17500
014     -0.84670     -0.83932    016   0.20000
015     -0.71930     -0.70930    017   0.22500
016     -0.66720     -0.65613    019   0.27500
017     -0.65990     -0.64868    021   0.32500
018     -0.66080     -0.64960    022   0.35000
019     -0.66050     -0.64929    023   0.37500
020     -0.66860     -0.65756    024   0.40000
021     -0.66520     -0.65409    025   0.42500
022     -0.66870     -0.65766    026   0.45000
023     -0.67330     -0.66235    027   0.47500
024     -0.67670     -0.66582    028   0.50000
025     -0.68100     -0.67021    029   0.52500
026     -0.68760     -0.67695    030   0.55000
027     -0.69260     -0.68205    031   0.57500
028     -0.70060     -0.69021    032   0.60000
029     -0.70730     -0.69705    033   0.62500
030     -0.71230     -0.70216    034   0.65000
031     -0.71570     -0.70563    035   0.67500
032     -0.71880     -0.70879    036   0.70000
033     -0.72380     -0.71389    038   0.75000
034     -0.72320     -0.71328    040   0.80000
035     -0.72420     -0.71430    041   0.82500
036     -0.72980     -0.72002    042   0.85000
037     -0.72350     -0.71359    043   0.87500
038     -0.72110     -0.71114    044   0.90000
039     -0.71530     -0.70522    045   0.92500
040     -0.70750     -0.69726    046   0.95000
041     -0.68710     -0.67644    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.65533    096    0.00000
001     -2.52600     -2.55317    095    0.00050
002     -1.63870     -1.64762    094    0.00125
003     -1.01230     -1.00833    093    0.00250
004     -0.56470     -0.55152    092    0.00500
005     -0.06780     -0.04440    091    0.00750
006     0.30640     0.33750    090    0.01000
007     0.76850     0.80911    089    0.01500
008     0.91510     0.95873    088    0.02500
009     0.97500     1.01986    087    0.05000
010     0.94070     0.98485    086    0.07500
011     0.76770     0.80830    084    0.12500
012     0.68130     0.72012    083    0.15000
013     0.59770     0.63480    082    0.17500
014     0.52970     0.56540    081    0.20000
015     0.43660     0.47038    080    0.22500
016     0.37080     0.40323    079    0.25000
017     0.30640     0.33750    078    0.27500
018     0.26300     0.29321    077    0.30000
019     0.21700     0.24626    076    0.32500
020     0.13960     0.16727    075    0.35000
021     0.11940     0.14666    074    0.37500
022     0.09930     0.12614    073    0.40000
023     0.07330     0.09961    072    0.42500
024     0.05350     0.07940    071    0.45000
025     0.04490     0.07062    070    0.47500
026     0.04860     0.07440    069    0.50000
027     0.06810     0.09430    068    0.52500
028     0.07030     0.09655    067    0.55000
029     0.08010     0.10655    066    0.57500
030     0.09430     0.12104    065    0.60000
