翼型实验数据

实验日期：2015年05月25日10:42:05
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.93m/s  攻角：16.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0312kPa 来流静压：100.0544kPa 来流动压：976.8Pa
升力系数：1.2731 -0.0476 -0.0476   阻力系数： 0.1660

力矩系数：-0.0244 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.57557    001   0.00000
001     -2.62080     -2.61478    002   0.00050
002     -2.59650     -2.58990    003   0.00125
003     -2.58990     -2.58314    004   0.00250
004     -2.60380     -2.59737    005   0.00500
005     -2.57940     -2.57240    006   0.00750
006     -2.55150     -2.54384    007   0.01000
007     -2.76670     -2.76412    008   0.01500
008     -2.55250     -2.54486    009   0.02500
009     -2.62820     -2.62235    010   0.05000
010     -2.53460     -2.52654    012   0.10000
011     -2.29300     -2.27923    013   0.12500
012     -2.09260     -2.07409    014   0.15000
013     -1.96100     -1.93938    015   0.17500
014     -1.83510     -1.81050    016   0.20000
015     -1.69670     -1.66883    017   0.22500
016     -1.40830     -1.37362    019   0.27500
017     -1.05530     -1.01227    021   0.32500
018     -0.85800     -0.81031    022   0.35000
019     -0.68390     -0.63210    023   0.37500
020     -0.58930     -0.53526    024   0.40000
021     -0.55150     -0.49657    025   0.42500
022     -0.53870     -0.48346    026   0.45000
023     -0.53520     -0.47988    027   0.47500
024     -0.53260     -0.47722    028   0.50000
025     -0.53140     -0.47599    029   0.52500
026     -0.53580     -0.48049    030   0.55000
027     -0.53700     -0.48172    031   0.57500
028     -0.54470     -0.48960    032   0.60000
029     -0.55120     -0.49626    033   0.62500
030     -0.55430     -0.49943    034   0.65000
031     -0.56040     -0.50568    035   0.67500
032     -0.56520     -0.51059    036   0.70000
033     -0.57440     -0.52001    038   0.75000
034     -0.57920     -0.52492    040   0.80000
035     -0.58150     -0.52727    041   0.82500
036     -0.59110     -0.53710    042   0.85000
037     -0.58680     -0.53270    043   0.87500
038     -0.58990     -0.53587    044   0.90000
039     -0.58600     -0.53188    045   0.92500
040     -0.58150     -0.52727    046   0.95000
041     -0.55840     -0.50363    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.54390     -2.53606    096    0.00000
001     -1.50850     -1.47619    095    0.00050
002     -0.79840     -0.74930    094    0.00125
003     -0.30700     -0.24629    093    0.00250
004     0.03000     0.09868    092    0.00500
005     0.38290     0.45992    091    0.00750
006     0.62600     0.70877    090    0.01000
007     0.88340     0.97225    089    0.01500
008     0.93050     1.02046    088    0.02500
009     0.91230     1.00183    087    0.05000
010     0.81360     0.90080    086    0.07500
011     0.59540     0.67744    084    0.12500
012     0.50300     0.58286    083    0.15000
013     0.41720     0.49503    082    0.17500
014     0.35170     0.42798    081    0.20000
015     0.26090     0.33504    080    0.22500
016     0.19930     0.27198    079    0.25000
017     0.14530     0.21670    078    0.27500
018     0.10960     0.18016    077    0.30000
019     0.07220     0.14188    076    0.32500
020     0.00250     0.07053    075    0.35000
021     -0.00730     0.06050    074    0.37500
022     -0.01710     0.05047    073    0.40000
023     -0.03450     0.03265    072    0.42500
024     -0.04300     0.02395    071    0.45000
025     -0.04180     0.02518    070    0.47500
026     -0.02790     0.03941    069    0.50000
027     -0.00090     0.06705    068    0.52500
028     0.01040     0.07862    067    0.55000
029     0.02800     0.09663    066    0.57500
030     0.04640     0.11547    065    0.60000
031     0.06310     0.13256    064    0.62500
032     0.08370     0.15365    063    0.65000
033     0.12700     0.19797    062    0.67500
034     0.15970     0.23144    061    0.70000
035     0.18260     0.25489    060    0.72500
036     0.19430     0.26686    059    0.75000
037     0.20990     0.28283    056    0.82500
038     0.21350     0.28652    055    0.85000
039     0.18400     0.25632    054    0.87500
040     0.15220     0.22377    053    0.90000
041     0.10160     0.17197    052    0.92500
042     -0.01150     0.05620    051    0.95000
043     -0.13450     -0.06971    050    0.97500
044     -0.55200     -0.49708    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.92900     1.01893     129    0.06250
001     0.93020     1.02016     130    0.08750
002     0.92940     1.01934     131    0.11250
003     0.93000     1.01995     132    0.13750
004     0.93150     1.02149     133    0.16250
005     0.92590     1.01575     134    0.18750
006     0.93060     1.02056     135    0.21250
007     0.93040     1.02036     136    0.23750
008     0.92930     1.01923     137    0.26250
009     0.93210     1.02210     138    0.28750
010     0.92880     1.01872     139    0.31250
011     0.93110     1.02108     140    0.33750
012     0.93030     1.02026     141    0.36250
013     0.93400     1.02405     142    0.38750
014     0.93450     1.02456     143    0.41250
015     0.93120     1.02118     144    0.43750
016     0.93150     1.02149     145    0.45250
017     0.92720     1.01708     146    0.46750
018     0.92840     1.01831     147    0.48250
019     0.93250     1.02251     148    0.49750
020     0.92990     1.01985     149    0.51250
021     0.93000     1.01995     150    0.52750
022     0.91680     1.00644     151    0.54250
023     0.93440     1.02445     152    0.55750
024     0.92870     1.01862     153    0.57250
025     0.93400     1.02405     154    0.58750
026     0.93290     1.02292     155    0.60250
027     0.93150     1.02149     156    0.61750
028     0.92630     1.01616     157    0.63250
029     0.91800     1.00767     158    0.64750
030     0.91270     1.00224     159    0.66250
031     0.90310     0.99241     160    0.67750
032     0.90210     0.99139     161    0.69250
033     0.89220     0.98126     162    0.70750
034     0.88960     0.97860     163    0.72250
035     0.87180     0.96038     164    0.73750
036     0.83940     0.92721     165    0.74750
037     0.83660     0.92434     166    0.75750
038     0.82600     0.91349     167    0.76750
039     0.80330     0.89026     168    0.77750
040     0.79200     0.87869     169    0.78750
041     0.76790     0.85402     170    0.79750
042     0.75630     0.84215     171    0.80750
043     0.73660     0.82198     172    0.81750
044     0.69680     0.78124     173    0.82750
045     0.67820     0.76220     174    0.83750
046     0.65430     0.73773     175    0.84750
047     0.63130     0.71419     176    0.85750
048     0.60400     0.68625     177    0.86750
049     0.58240     0.66413     178    0.87750
050     0.55310     0.63414     179    0.88750
051     0.53870     0.61940     180    0.89750
052     0.53650     0.61715     181    0.90750
053     0.51560     0.59576     182    0.91750
054     0.49810     0.57784     183    0.92750
055     0.47950     0.55880     184    0.93750
056     0.46810     0.54713     185    0.94750
057     0.46330     0.54222     186    0.95750
